Reaction,CN10,CN11,CN13,CN14,CN15,CN17,CN18,CN19,CN2,CN20,CN21,CN22,CN23,CN24,CN25,CN26,CN27,CN28,CN3,CN30,CN4,CN5,CN6,CN7,CN8,CN9,CT1,CT11,CT12,CT15,CT16,CT17,CT2,CT20,CT21,CT22,CT23,CT24,CT25,CT26,CT27,CT28,CT29,CT30,CT4,CT5,CT6,CT7,CT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
EX_ile_L(e),-0.0027896323213521417,-0.01715377575083685,-0.03102094514262794,-0.00042303972141095506,-0.011806032225452527,-0.002634383729089719,-0.004353521931497361,-0.004805930292310433,-0.00842860581320467,-0.0224474890986453,-0.030528442641928243,-0.022322205707129634,-0.004006396363588931,-0.026942886560949557,-0.03532290971324609,-0.014463315709560262,-0.014846722628873635,-0.020408910264415533,-0.016598254252889643,-0.024770545558508734,-0.007619162907869677,-0.014165067423515814,-0.007498144136209568,-0.014161955424246041,-0.026865730797860747,-0.007979095938946397,-0.00022724851511466722,-0.0029605854151575277,-0.015830720571130767,-4.579351970251674e-05,-0.026827959402427434,-0.037402591482447796,-0.011352529436210719,-0.0009891618183492932,-8.024757993084313e-05,-0.00918938998940194,-0.013596642237685504,-0.002188869097772022,-0.009769479240580222,-7.257150019824535e-05,-0.008080896877762832,-0.0014528980871682383,-0.039969651969385345,-0.00021582933187225348,-0.01812353677249105,-0.007848706287560703,-0.003652750301350044,-7.021836837623633e-05,-1.648692172622367e-05,-0.014500872421455868,,-0.012392515062566053,
EX_ileargile(e),0.0013092470432863603,0.008184841192762093,0.014890164925971094,0.0001943089824436369,0.005857698210700375,0.0,0.0,0.0022276466492153145,0.003974969404912723,0.0,0.014926223432775918,0.0,0.0018080775410504399,0.0,0.0,0.006981447991808932,0.007326533698307606,0.0,0.0,0.0,0.0,0.006945168414182037,0.0,0.007080977712122952,0.0,0.003956701213646934,0.0,0.0014503983916298701,0.0,0.0,0.0,0.0,0.0033820220236766433,0.0,0.0,0.0,0.0064773867008661055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014311283281556162,0.0,0.0,0.003236777838246326,,0.00199029657169188,
EX_ileasnhis(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02400352590469132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009010278026227964,,0.0005455827248147888,
EX_ileasp(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007326714390529986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033964127846597186,,0.0001612414834457987,
EX_ileglnglu(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_ileglyarg(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019559454001541514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157982661168335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078029083886286404,0.0012495884086038734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008598831128497822,,0.0009764737572236193,
EX_ileprolys(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_ileserarg(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_iletrptyr(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_ind3ac(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081010646059533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.768378684032058e-05,
EX_inost(e),-1.3947455061108521e-05,-6.390218404733807e-05,-4.724964780798993e-06,-2.8053105891686394e-06,-7.386653283933485e-06,-7.972951577787313e-06,-2.194240277195627e-05,-2.8576277657665904e-05,-3.90104907151396e-05,-1.1394764102563187e-05,-5.5092427035150385e-05,-2.1935628791938488e-06,-3.180395511008895e-05,-2.4202562971583515e-05,-2.8453182774867473e-06,-4.078329806468353e-05,-1.5782549427091736e-05,-6.922914139019504e-05,-2.9405184447938352e-05,-6.251070759490728e-05,-2.720429564645287e-05,-2.239004413436483e-05,-1.397121266959785e-05,0.0,-5.3090558669011045e-05,-5.353901790322775e-06,-1.8520340918274865e-05,-4.8726648234622605e-06,-2.6449790336378698e-06,-3.732088618093469e-06,-4.354354823846939e-06,-1.788893684630051e-05,-8.849473508496457e-05,-8.06148902223713e-05,-6.540031900474071e-06,-3.2978724615028043e-05,-5.231114342228891e-05,-5.505999865706934e-06,-1.7983044942017e-05,-5.9144453547616745e-06,-2.265555657215497e-05,-1.656936925240518e-05,-4.049405148982263e-05,-1.758969824036019e-05,-9.237079604140988e-05,-1.991587936196606e-05,-6.442379521141506e-05,-5.722669388604418e-06,-1.3436541528485257e-06,-2.6028824540288977e-05,,-2.763200677827413e-05,
EX_ins(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_isomal(e),0.19728349546496973,0.0,0.42171812648676427,0.0,0.0,0.0,0.0737067293141131,0.0,0.0,0.0,0.0,0.33245150632498727,0.0,0.01458347493157762,0.44582492195990014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097619491599663,0.0,0.029535654191252928,0.0,0.0,0.085847695476211,0.31103744378231213,0.2552194358483372,0.027459454902647364,0.0,0.0,0.06683019820291647,0.0,0.0,0.17078307215334715,0.0,0.3495799021011935,0.0,0.0,0.0,0.025076111941215135,0.0,0.0,0.0,0.19580094785035193,0.26331021859514914,0.05587543318679478,,0.062290912543472465,
EX_ksi(e),5.10394468280013e-05,0.0002771091842411136,0.0,0.0002758045710456584,2.63574743003114e-05,7.781452847976816e-05,3.390452371320837e-05,0.00030792086367693926,5.02082340570236e-05,4.250526159020677e-06,0.00011210968985041043,0.0,5.704913081699059e-05,5.186719426236651e-05,1.4298492745360598e-05,0.00018820527209507452,0.0001111757013059471,0.0003102781696746667,8.680447025401839e-05,0.00018951948895169578,9.771197759302354e-05,5.9876964610839935e-05,7.419353275999176e-05,0.0,0.0001280085125345273,0.0,0.0008092103867147725,0.0,6.0476478635208766e-05,1.5176316935648394e-05,0.0,0.0001948213732192553,0.00021399638799255775,0.0001854569994129348,1.7725334691859507e-05,0.0,0.00010228029692472273,7.875468810846619e-06,7.725932039696689e-05,0.0,0.0,0.0,0.0007199171939930208,9.730334684529576e-05,0.00044234669577873425,0.00033966612756293816,0.00016137118849283681,0.0,0.0,0.00011580837741136246,,0.0001306648113977152,
EX_ksi_deg1(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_ksii_core2(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794502352429415e-05,3.5825076107524346e-05,0.0,0.00034347994641998627,0.0,0.00038969188768965134,0.0,0.0,0.0,0.0,0.0,0.00025431549932800984,0.0002407908538368455,0.0004074313219965171,0.0,6.089702115513686e-05,0.0,,3.864499870944795e-05,
EX_ksii_core4(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.055616028690676e-05,0.0,0.0,0.0,0.0,0.0,2.483309380284574e-05,0.0,0.0,0.0002637547268735249,0.0,0.0002616965216419712,0.0,0.0,0.0,0.0,0.0,0.0,0.00016605705892935177,0.0,0.0,0.0,0.0,,1.704662890809923e-05,
EX_kynate(e),0.0,0.02948777070809122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000565106513742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011553855424626322,0.0,0.13608537324461922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031958076155406043,0.0,0.0,0.0,0.0,0.01641350685279532,0.0496135508412502,0.0,0.0,0.0,0.0,0.0,0.0026767565086264645,,0.004896862025993604,
EX_lac_D(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08713902454407223,0.0,0.0,0.0,0.0,1.7653954248466934,0.42512152658776137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18489795321925567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10802443508220276,,0.0548424635926154,
EX_lac_L(e),0.0704265979060922,0.0764365809022414,0.0024723605331513753,0.03324102261681993,0.11261487340659568,0.019192051909258816,0.11753057673025931,0.021923447351969775,0.07412909380593322,0.10818146404208767,0.004935441758456078,0.0006481254204999095,0.04979308928386734,0.03448040094631012,0.021284492471994248,0.05329001591897272,0.023828368915579663,0.009342761612628337,0.0,0.0,0.0,0.11197570441424841,0.036904416648726276,0.0020928975888335017,0.04934742548806878,0.020888174278698334,1.0399792898489864,0.1823432919110147,0.702577890599257,0.1251745735281851,0.002508714660541281,1.1693358262674514,1.2591362573699634,1.7353857355062174,0.3222757595703316,1.7147921308714253,1.6658175598105636,0.13880117802800218,0.32105095539781425,0.004569436716035726,1.724219040370592,1.6394543043731302,1.0650319321819108,0.8915529053109643,0.11184269573334564,0.30486421422933807,1.510554924222344,0.07723352278704684,0.007731674871598518,0.0423550177257096,,0.4098359912813859,
EX_lcts(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lcts6p(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leu_L(e),-0.017755755666455906,-0.0014952261413331493,-0.00011055789348132463,-6.564053780034571e-05,-0.00017283786543067123,-0.00018655646595518063,-0.0005134230498918192,-0.0006686469017104415,-0.0009127936137565901,-0.00026662232933779087,-0.001289089540843063,-5.132645477655621e-05,-0.02368847773757735,-0.0005663077934169896,-6.657666451169854e-05,-0.0009542749485826895,-0.00036929067186280116,-0.0016198698603472489,-0.0006880422184742192,-0.001462667442475493,-0.0006365443468561995,-0.0005238972625800717,-0.00032690780011879807,-0.05228283052872908,-0.0012422484827912526,-0.025668063496221635,-0.0004333513525436408,-0.00011401387809550226,-6.188899257921622e-05,-8.732591141926037e-05,-0.00010188611325319505,-0.0004185773367844083,-0.002070659136961202,-0.0018862812443450005,-0.00015302805073913914,-0.0007716583069474884,-0.0012240112023416854,-0.0028031224536591956,-0.0035433581636715537,-0.00013839015735937342,-0.000530109900594983,-0.0003877012096058226,-0.0009475069633178789,-0.0004115755512778738,-0.0021613538096686923,-0.00046600509659562453,-0.0015074311490299083,-0.0001339028547398352,-3.143972063242489e-05,-0.0021331849684487806,,-0.0028934277539039628,
EX_leualaarg(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuasnasp(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuasplys(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuktrA4(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuktrB4(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuktrC4(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuktrD4(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuktrE4(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuktrF4(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuleutrp(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leupro(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuproarg(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leusertrp(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leutrp(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leutrparg(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leutyrtyr(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_leuval(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_Lhcystin(e),0.014440226181339767,0.004586496539544198,0.00019287888083004798,0.030404393348897902,0.002209028515173476,0.00537717357876546,0.004371920965101103,0.005281248463985582,0.013439776352494184,0.015685570559692767,0.010839979771509606,3.421553292776198e-06,0.008252875013476404,0.006078732560795565,0.00046449105003198396,0.0039878045121798595,0.0038570730534195122,0.003732722791238337,0.014886884546746505,0.004017678018409582,0.004198318909913216,0.011814395750629115,0.00495373231311707,0.0013635849608304013,0.007184336460519894,0.0002354362032804444,0.009005882644139736,0.00214731335384489,0.0015825693019216858,0.0015573227152158662,0.0,0.008332372161133557,0.0037433730230619394,0.008667094648949302,0.013863283058223137,0.003264840039534549,0.010519647759598955,0.0009091693460778846,0.005153127136273726,0.0,0.023346575275767077,0.008129273542743879,0.003576978649253299,0.001599592303471437,0.0,0.003999062144337179,0.00839756415554415,0.002915860849940517,0.00026238704152706845,0.007412401219720166,,0.0062630351379679115,
EX_lpchol_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lys_L(e),-0.00035421092070482335,-0.0020487851580889686,-0.0013026346332491183,-7.124393965055293e-05,-0.00018759216281137627,-0.00020248185111401356,-0.0005572513877461844,-0.0007257259173870201,-0.000990714203617372,-0.0009492331218561588,-0.0013991326172758107,-5.57079355093059e-05,-0.0008076963268388774,-0.0006146506352606378,-7.225997878120783e-05,-0.0010357365909104928,-0.0004008151551050589,-0.02172640965104392,-0.0007467769145815432,-0.0015875279894496568,-0.0006908829292395057,-0.0005686197311772051,-0.00035481427123290756,0.0,-0.0013482929742014214,-0.00013596820883836954,-0.0004703443731983301,-0.00046749711728543894,-6.71721439282504e-05,-9.478048430901121e-05,-0.00011058361718841995,-0.00045430917418272956,-0.0022474208703053386,-0.0020473035663550036,-0.00016609128409131855,-0.0008375308870593825,-0.001328498869044404,-0.0001398309063019639,-0.0004566991525033455,-0.00015020382753625852,-0.0005753627107844172,-0.0004207973076577841,-0.0012537871883414869,-0.0172343603463022,-0.002345857690074098,-0.018454316229228346,-0.001636112948000414,-0.00014533346651025367,-3.412357111057861e-05,-0.0017523616418889942,,-0.0019564578826180914,
EX_lysargleu(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lyscyshis(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lysglnphe(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lysgluglu(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lyslyslys(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lyspheile(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lystrparg(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_lystyrile(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
