Reaction,LIN10,LIN11,LIN12,LIN13,LIN16,LIN18,LIN19,LIN2,LIN21,LIN22,LIN23,LIN24,LIN25,LIN26,LIN27,LIN29,LIN3,LIN4,LIN5,LIN6,LIN7,LIN8,LIN9,LIT1,LIT10,LIT11,LIT13,LIT14,LIT16,LIT17,LIT18,LIT19,LIT2,LIT21,LIT22,LIT24,LIT25,LIT26,LIT28,LIT29,LIT3,LIT30,LIT4,LIT5,LIT6,LIT7,LIT8,LIT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
GCHOLAt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GCHOLAte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.80206082268225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-3.9099582429912147,
GCHOLAtx,3.069229702605565e-05,0.0,1.20906880664687e-05,0.0,0.0,0.0,4.492815594899809e-05,0.0,0.00015054929142996635,0.0,4.13041232625474e-05,2.8331672258767483e-05,3.9026451535106446e-05,1.736550900207876e-05,4.713646293797801e-05,2.9035044930484916e-05,0.0,3.291316679454482e-05,0.0,0.0,3.0394517665887143e-05,2.5778762541647965e-05,1.0991049893257994e-05,0.00018198062824242224,0.0,6.352462057392632e-05,1.5455934232267746e-05,5.2265863195259156e-05,0.00138943966787385,2.3035494591332454e-05,0.0,1.1112717761209305e-05,0.00016480774736903612,7.811702375254465e-05,0.00019023549491092298,0.0024336191953856917,8.727149329021026e-05,8.704539114780122e-05,4.07382405384531e-05,0.0002618515266992534,0.00012035997470522918,0.0,0.0007215496434502714,0.00015194597614031253,0.00021476546659820444,0.0,0.0,0.0004094234307840274,2.9539838636035514e-05,,0.00016858149905867357,
GCNTg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GD1B2te,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002330897492029743,0.0,0.0,0.0,0.0,0.0,0.0,,6.2325830844331924e-06,
GD1B2tg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002330897492029743,0.0,0.0,0.0,0.0,0.0,0.0,,-6.2325830844331924e-06,
GD1Cte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011111746881819916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3999750349096895e-06,,2.346980756724881e-06,
GD1Ctg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011111746881819916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3999750349096895e-06,,-2.346980756724881e-06,
GDPFPOFTr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GDPFUCtg,4.0026632193200885e-05,0.000190149569323022,0.0,1.1812280643127798e-05,2.1685009933824976e-05,4.269892556049985e-05,4.9767599184160424e-05,4.241166306639085e-05,0.00019215227403295246,2.7200611501380257e-05,5.884837523480456e-05,0.0002914173390198319,3.2043904458352565e-05,6.018199101695876e-05,1.0769559092604742e-05,0.0001215747883930794,0.00014561124504460556,-4.618493756252836e-13,0.00012110232378204884,0.00015682005304672774,0.00012259930287956971,5.9478909223492905e-05,0.0001514332838592352,0.00020006937844661688,0.00013618042441125661,4.3756383214734e-05,2.8984309292069792e-05,0.0,0.000692116815582967,0.00047855577491978245,0.00010137444544295087,0.00038360175921065644,2.4203163852406176e-05,0.0002180064134105827,0.0,0.019803591596060544,8.461048982720342e-05,0.00028967383723128354,2.4921686875203868e-05,0.00021150922049743322,7.102661872239551e-05,0.0002148800967479528,0.0029376469379526,0.00023065272926131017,3.7348163866384684e-05,0.0009908902652092588,1.7460061109409514e-05,0.0034321371882117995,8.881743066424545e-05,,0.0007503867983002376,
GDPFUCtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GDPtg,-4.0026632193200885e-05,-0.000190149569323022,0.0,-1.1812280643127798e-05,-2.1685009933824976e-05,-4.269892556049985e-05,-4.9767599184160424e-05,-4.241166306639085e-05,-0.00019215227403295246,-2.7200611501380257e-05,-5.884837523480456e-05,-0.0002914173390198319,-3.2043904458352565e-05,-6.018199101695876e-05,-1.0769559092604742e-05,-0.0001215747883930794,-0.00014561124504460556,4.618493756252836e-13,-0.00012110232378204884,-0.00015682005304672774,-0.00012259930287956971,-5.9478909223492905e-05,-0.0001514332838592352,-0.00020006937844661688,-0.00013618042441125661,-4.3756383214734e-05,-2.8984309292069792e-05,0.0,-0.000692116815582967,-0.00047855577491978245,-0.00010137444544295087,-0.00038360175921065644,-2.4203163852406176e-05,-0.0002180064134105827,0.0,-0.019803591596060544,-8.461048982720342e-05,-0.00028967383723128354,-2.4921686875203868e-05,-0.00021150922049743322,-7.102661872239551e-05,-0.0002148800967479528,-0.0029376469379526,-0.00023065272926131017,-3.7348163866384684e-05,-0.0009908902652092588,-1.7460061109409514e-05,-0.0034321371882117995,-8.881743066424545e-05,,-0.0007503867983002376,
GDPtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GF6PTA,0.0006340033466959775,0.0016935482661917171,0.00018795281105932562,0.00034698944175127886,0.0005042961889034358,0.0005327437560308304,0.0006120273117954452,0.00017492489380799885,0.0013221438381992667,0.00033188892636491465,0.00017688238329730915,0.0008570757283692826,0.00027660156695053976,0.0005574609576067429,0.0009800831962448766,0.0005484608120530389,0.0009102424962264174,0.0007367409687610426,0.0004454625005570573,0.00028209757470996314,0.0006716298177736586,0.0005287402640660419,0.0003938661053590577,0.0046234859888559,0.0017066133642271895,0.000598682302833824,0.0006089533889464959,0.00017171500250465752,0.0011052248576002353,0.0003981623946236576,0.0013591947457666064,0.0005989101528042677,0.00026727142651952355,0.0001725531207866743,0.007218153084347354,0.007770869039136618,0.002567984030539718,0.0022995584665310184,0.0005166588598716993,0.00186393324380306,1.7952075762924865e-05,0.00109032460467676,0.015560037321318452,0.001730816797762028,1.867408193319242e-05,0.0016392868038981952,0.00017474052646141838,0.007234818566617507,0.0007754827718753212,,0.0017177606519669258,
GFUCS,0.0,0.0,0.0,0.0,2.1685009933824976e-05,0.0,0.0,0.0,0.00019215227403295246,0.0,5.884837523480456e-05,0.0002914173390198319,0.0,6.018199101695876e-05,1.0769559092604742e-05,0.0,0.0,0.0,0.00012110232378204884,0.00015682005304672774,0.0,0.0,0.0,0.0,0.00013618042441125661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028967383723128354,2.4921686875203868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7460061109409514e-05,0.0034321371882117995,4.0395144521876856e-05,,0.00011541136370313935,
GFUCSx,4.0026632193200885e-05,0.000190149569323022,0.0,1.1812280643127798e-05,0.0,4.269892556049985e-05,4.9767599184160424e-05,4.241166306639085e-05,0.0,2.7200611501380257e-05,0.0,0.0,3.2043904458352565e-05,0.0,0.0,0.0001215747883930794,0.00014561124504460556,-4.618493756252836e-13,0.0,0.0,0.00012259930287956971,5.9478909223492905e-05,0.0001514332838592352,0.00020006937844661688,0.0,4.3756383214734e-05,2.8984309292069792e-05,0.0,0.000692116815582967,0.00047855577491978245,0.00010137444544295087,0.00038360175921065644,2.4203163852406176e-05,0.0002180064134105827,0.0,0.019803591596060544,8.461048982720342e-05,0.0,0.0,0.00021150922049743322,1.7952075762924865e-05,0.0002148800967479528,0.0029376469379526,0.00023065272926131017,3.7348163866384684e-05,0.0009908902652092588,0.0,0.0,4.84222861423686e-05,,0.0006339203792328645,
GGGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_10FTHF5GLUl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_10FTHF6GLUl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_10FTHF7GLUl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_5DHFl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_5THFl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_6DHFl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_6THFl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_7DHFl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGH_7THFl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGLUCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGLUCT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GGT5r,0.0,1.367582485308571e-05,3.9915034712818896e-05,3.093506691464748e-05,2.410210284821941e-05,5.9086829234034916e-05,0.0,0.0,0.0,2.7571395497948462e-05,0.0,0.0,8.761722414575968e-05,6.024878302607255e-05,0.0,0.0,5.3459942971836924e-05,5.753579512985412e-05,0.0,8.121928629360434e-05,3.9427877937625716e-05,4.8629976914477195e-05,8.79933678960771e-05,0.00013770217700891321,0.0,4.651346230432873e-05,8.296848661732607e-06,3.392862475150308e-05,0.00010952663968897343,0.0,4.452272204331318e-05,0.00013555291195241847,7.158313727381257e-05,9.576376449239347e-05,0.00015435472335619378,0.00018548778806796128,0.0,0.00010372933108887337,3.104789249269552e-05,0.0,6.70019515513996e-05,0.0,0.0,0.0,4.3728103013910626e-05,0.0,9.365132413325057e-05,0.0,3.530030221456349e-05,,4.2879944471835823e-05,
GGT6,0.0,1.367582485308571e-05,3.9915034712818896e-05,3.093506691464748e-05,2.410210284821941e-05,5.908682923403507e-05,0.0,0.0,0.0,2.7571395497948462e-05,0.0,0.0,8.761722414575968e-05,6.0248783026066136e-05,0.0,0.0,5.3459942971836924e-05,5.753579512985412e-05,0.0,8.121928629360434e-05,3.9427877937625716e-05,4.8629976914477195e-05,8.79933678960771e-05,0.00013770217700891321,0.0,4.651346230432873e-05,8.296848661732607e-06,3.392862475150308e-05,0.00010952663968897377,0.0,4.452272204331318e-05,0.00013555291195241847,7.158313727382166e-05,9.576376449239347e-05,0.00015435472335619378,0.00018548778806796128,0.0,0.00010372933108887337,3.104789249269552e-05,0.0,6.70019515513996e-05,0.0,0.0,0.0,4.372810301327434e-05,0.0,9.365132413325057e-05,0.0,3.530030221456149e-05,,4.2879944471823585e-05,
GGTA1g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5477951677020836e-05,0.0,1.491951996666916e-05,0.0,0.0,0.0,-4.754153025349498e-12,0.0,0.0,1.0750528629815158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4985846171570732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39661490045081e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010536489648238952,1.6151474248515767e-06,,2.8227582112649017e-05,
GGTA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042819868936692994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.125912863440501e-05,
GGTAe2,0.0,0.0,0.0,0.0,0.0,0.0,0.0012843578686808166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00410542191287295,0.0,0.0,0.0,0.0,0.0010592132209470554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022199593409419627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020330329982923273,,0.00019058436760240125,
GHMT2r,-0.002106530663147574,-0.013928670283963735,-0.012276924595705327,0.0,0.0009754276005244371,-0.05966880761971648,0.0,-0.028818794513341753,-0.024599581385821696,-0.040381317154421816,0.0,-0.055953493619804846,-0.041306843995957486,-0.04195548615313303,0.028198906874214138,-0.03250567095748077,0.0,0.0030860054559678145,0.0,-0.039710890467751295,-0.034746128110341994,0.011475581507143891,-0.03329013018307619,-0.038890472175600564,-0.040685130267161605,0.0,0.0,-0.038553137833328026,0.0,-0.03664020633721009,0.0,-0.004558077112911019,-0.03791092622767612,-0.02370835397884116,0.034976659643807445,0.06606363876158865,-0.0410543158795741,-0.05539498702228576,-0.027182945456258274,-0.07851601343905253,-0.04007693739354435,-0.022431757880877708,-0.02209931463109086,0.016822576985502966,0.0018767268743946264,-0.020470719372478685,-0.007190269263774365,-0.00604836460524114,-0.020384006175360618,,-0.017356485725066685,
GHMT2rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005670975924653527,-0.046160352497644684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003093402270338053,0.0,0.0008042174218968217,0.0,0.0,0.0,,-0.0009275919709949407,
GK1i,1.825327980512537e-05,2.0194144050100875e-05,7.530707604114266e-06,3.543598293932084e-06,6.224279703848275e-06,3.962400647519583e-06,1.786247366297106e-05,9.753174990203513e-06,2.7599988558338627e-05,5.316154412768662e-06,0.00038434771160690784,1.6544370907555696e-05,1.7784225842942933e-05,1.524039286119421e-05,1.9501035068519088e-05,2.092433642812937e-05,1.1341813020968478e-05,5.61831496927635e-06,0.0015647379435905764,2.6367912853045063e-05,9.535948189073215e-06,2.3458962971375927e-05,9.598151022602366e-06,5.904904937644649e-06,1.1556459812014084e-05,7.4636451831860145e-06,1.0679571199619647e-05,0.001008432650861221,0.001751633627228178,0.0007577146180084887,0.0004654368483761043,1.759599261960236e-05,1.4941539055686744e-05,7.1233358658030025e-06,9.725141108055466e-06,0.0036375397988029834,1.0410480769177673e-05,0.0,1.6261859191795624e-05,2.6004136072667898e-05,1.6453027225659024e-05,5.832245765868477e-06,8.683818979780021e-05,0.0035967717515500916,3.062498381507269e-05,0.00845257232803152,3.122842684758e-05,0.00013059216052294122,0.00010064139942413183,,0.0005252345991291971,
GK1mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GLACter,0.0,-0.00032563597524740313,0.0,0.0,0.0,-0.00025342133723635113,0.0,0.0,-0.00011691468926414446,0.0,-0.00012365855757417204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.516544414796052e-05,0.0,0.0,0.0,-0.00014056347563940597,-6.21367498729237e-05,0.0,-0.016769261629944483,0.0,0.0,0.0,0.0,-0.001241440204881933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005487658606909671,-0.0005178427278867704,-0.0003598464849254881,0.0,0.0,0.0,0.0,0.0,0.0,-4.312967016157666e-05,,-0.0004238894064999092,
GLAl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GLB1,0.0,0.0,0.0,0.001338319116933592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1522191885702904e-05,,2.7370947574213346e-05,
GLBRAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GLCAASE8ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GLCAASE9ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
GLCMter,0.0,0.0,8.05512047397396e-05,3.543684192938335e-05,6.50550298014747e-05,0.002022995134059397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008553647082924779,0.0,0.00014111170200843974,0.00017341513486132494,0.0001269355098731818,0.0,0.0,5.48342437871176e-05,0.0,5.440322388729099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006259582248040835,0.0,0.0,0.0,0.0,0.05936445185017113,0.0,0.000894095555481985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042712904963751,0.0001253910679146239,,0.027880178574187547,
GLCNACPT,6.385431066214403e-05,0.00010766548564712368,2.6850401579913205e-05,1.1812280643127798e-05,2.1685009933824976e-05,6.967338546530763e-05,1.2363300062850706e-05,7.602828910314049e-06,6.236939707943601e-05,7.719567670982766e-06,7.377125503916165e-06,2.940284817329325e-05,1.5284853905763042e-05,5.979870390949065e-05,1.0769559092604742e-05,4.70372340028132e-05,5.7805044953780546e-05,4.231183662441602e-05,8.181549557485067e-06,0.0,1.827808126237258e-05,0.0,1.8134407962430242e-05,0.0,2.594856983310936e-05,7.927513137416311e-05,7.871211005176784e-05,0.0,7.614857773837354e-05,0.0,0.00020865274160131753,9.417041261577255e-05,3.472403752387442e-05,0.0,0.0,0.019788150616726584,0.00030745175880552,0.0002980318518273283,7.736864953529199e-05,0.0,5.30745429594705e-05,0.00032390878148345285,0.0014775257644535026,0.0,0.0,0.0,2.2468637907429935e-05,0.000650505501025162,2.797742623068958e-05,,0.0005522063176171737,
