Reaction,BN1,BN10,BN11,BN13,BN14,BN16,BN17,BN18,BN2,BN21,BN22,BN25,BN26,BN27,BN28,BN29,BN3,BN30,BN4,BN5,BN6,BN8,BN9,BT10,BT12,BT13,BT14,BT15,BT18,BT19,BT2,BT20,BT21,BT22,BT24,BT25,BT26,BT27,BT28,BT29,BT3,BT30,BT4,BT5,BT6,BT7,BT8,BT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
2M3OVACm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVACtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVCOAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2MCITt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06134224178778464,0.0,0.0,0.06944456586348659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031242669678050268,0.0,,0.0030288516264041494,
2OBUTt2m,0.0,0.0,0.0,0.05661196108097396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966336151806992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002782161718767479,,0.0013633857084906923,
2OBUTtm,0.0,0.0,0.0,0.05661196108097396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004966336151806992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023206495126801446,0.0,0.0,0.0,0.0,0.002782161718767479,,0.0014178170656983177,
2OXOADPTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568956822683346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0003715275718031865,
335TRITHYRt5e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011192685303761428,0.0,0.0,0.0,-0.006037843005738118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.00015640625890486713,
34DHMORx,0.0,-325.6124137325855,0.0,0.0,-230.13228583437927,0.0,189.96913145554683,62.193939638117335,-187.63724060609752,0.0,0.0,0.0,0.0,-31.022535939386398,0.0,145.0636383642369,-57.06103880523287,-376.9592121104565,0.0,0.0,247.94870414814312,0.0,0.0,-54.47641805055531,308.50229840318093,-115.72903660456673,-278.45770346238754,-423.53008646232763,0.0,-10.102228643068377,-291.1775760308069,223.0105543087732,0.0,425.7838721593264,0.0,0.0,-182.03188838715582,-178.06355171024313,12.04554058330297,557.3822662063563,0.0,-63.355624508053715,226.23482031680464,0.0,0.0,-14.146895360181649,-44.001362635193566,-454.3488034560732,-9.716349935316458,,-21.242704029474123,
34DHMORy,0.0,325.6124137325855,0.0,0.0,230.13228583437927,0.0,-189.96913145554683,-62.19393963811706,187.63724060609889,0.0,0.0,0.0,0.0,31.022535939386398,0.0,-145.0636383642369,57.06103880523287,376.9592121104565,0.0,0.0,-247.94870414814312,0.0,0.0,54.47641805055509,-308.50229840318093,115.72903660456673,278.45770346238754,423.53008646232763,0.0,10.102228643068377,291.1775760308069,-223.0105543087732,0.0,-425.7838721593253,0.0,0.0,182.03188838715582,178.06355171024313,-12.045540583303085,-557.3822662063563,0.0,63.355624508053715,-226.23482031680464,0.0,0.0,14.146895360181757,44.0013626351937,454.3488034560732,9.71634993531642,,21.242704029474123,
34DHOXMANDte,0.0,0.007025571468459466,0.0,0.0,0.01682881944933639,0.04698641939313304,0.006491505214974885,0.010621693774467795,0.06989373254289208,0.0,0.0,0.0,0.0,0.01102656949285647,0.0,0.023052421468620726,0.015319207799484934,0.04624440518668643,0.0,0.0,0.0033066925845074914,0.0,0.0,0.01601763071524312,0.02291445824383107,0.006284410144437892,0.011129565144695769,0.05517400161609699,0.0,0.005934501350641676,0.0540678391228934,0.012377381810581742,0.0,0.022196879100677264,0.0,0.007347448697923298,0.033963616987615255,0.010678470592115531,0.012582343406949033,0.022916860284109084,0.0,0.04191527228247426,0.012421288980929668,0.0,0.0,0.04063620881224642,0.032620327130215954,0.012256429776963298,0.011331068793809662,,0.01409868025603501,
34DHOXPEGOX,0.0,0.0,0.0,0.0636751857828099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009063386330800482,0.08112635980982681,0.014830707586438948,0.0,0.0,0.03614626326755332,0.0,0.0,0.0,0.007728420857334149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085045077143862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261861067848641,0.0,0.0,0.0,0.0,0.0,0.009501785007648917,,0.004947347952585206,
34DHOXPEGt,0.0,0.0,0.0,0.0636751857828099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009063386330800482,0.08112635980982681,0.014830707586438948,0.0,0.0,0.03614626326755332,0.0,0.0,0.0,0.007728420857334149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006085045077143862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01261861067848641,0.0,0.0,0.0,0.0,0.0,0.009501785007648917,,0.004947347952585206,
34DHPHAMT,0.0,0.018390066042458103,0.0,0.0,0.016112151866291263,0.0,0.02332601796573401,0.017503139503619425,0.007142683894511833,0.0,0.0,0.0,0.0,0.011682319227728838,0.0,0.008530345126554251,0.00473969226742087,0.003979159163540783,0.0,0.0,0.05050718467575439,0.0,0.0,0.0,0.0,0.033093061982094864,0.0,0.0,0.0,0.012183756761862048,0.007009454997344092,0.0025595278414769886,0.0,0.0026920119821657817,0.0,0.0043700343747992525,0.006823315765949497,0.010083269820021732,0.018254379697732578,0.004649470368494609,0.0,0.007294751643950363,0.0027967259739651784,0.0,0.0,0.0,0.004619746830150345,0.014043301700282689,0.006204846745076838,,0.006006675678674868,
34DHPHELAT1tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPHEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPLACOX,0.0,0.011075631253016653,0.0,0.0,0.0052151404908379285,0.0,0.009399371239896035,0.008985662914656184,1.217127445757299e-05,0.0,0.0,0.0,0.0,0.006421721077392478,0.0,0.003579832799784078,0.002302083632383368,0.0,0.0,0.0,0.0030736918578812733,0.0,0.0,0.0,0.0,0.018884562455572795,0.0,0.0,0.0,0.009620223365647634,0.007009454997344092,0.0013473215465201447,0.0,0.0,0.0,0.0043700343747992525,0.0,0.004666551608640539,0.010488960593251963,0.004649470368494609,0.0,0.004164459485502258,0.0,0.0,0.0,0.0,0.0,0.007676395033754286,0.0020165513490874197,,0.0026365568961240933,
34DHPLACOXy,0.0,0.0073144347894413386,0.0,0.0,0.010897011375453333,0.0,0.013926646725837835,0.008517476588963098,0.007130512620054397,0.0,0.0,0.0,0.0,0.005260598150336243,0.0,0.004950512326770175,0.0024376086350375034,0.003979159163540783,0.0,0.0,0.04743349281787312,0.0,0.0,0.0,0.0,0.01420849952652207,0.0,0.0,0.0,0.002563533396214303,0.0,0.0012122062949567406,0.0,0.0026920119821657817,0.0,0.0,0.006823315765949497,0.005416718211381192,0.007765419104480614,0.0,0.0,0.0031302921584479993,0.0027967259739651784,0.0,0.0,0.0,0.004619746830150345,0.006366906666528293,0.004188295395989419,,0.003370118782550775,
34DHXMANDACOX,0.0,0.004261570336334635,0.0,0.0,0.008247897922691452,0.0,0.006491505214974885,0.006353794713797011,0.028436821490273365,0.0,0.0,0.0,0.0,0.0017943511320482892,0.0,0.010697861537390933,0.0018187360678686595,0.012367899955215016,0.0,0.0,0.0,0.0,0.0,0.002361767911214316,0.011218862583054247,0.0036159895374895026,0.0059736464745224135,0.047671770059431254,0.0,0.0,0.012290815402663928,0.007248875382388053,0.0,0.004221176583991069,0.0,0.0,0.02131004598431966,0.008289042062607579,0.00281773961093055,0.019086333118236425,0.0,0.02523690368503608,0.0031259911864199253,0.0,0.0,0.02064541934394092,0.02125985527345644,0.005280731651098536,0.0037018074568766525,,0.00623124871134138,
34DHXMANDACOXy,0.0,0.0027640011321248318,0.0,0.0,0.008580921526644832,0.04698641939313304,0.0,0.004267899060670642,0.041456911052618714,0.0,0.0,0.0,0.0,0.009232218360808064,0.0,0.01235455993122979,0.013500471731616169,0.03387650523147142,0.0,0.0,0.0033066925845074914,0.0,0.0,0.013655862804028803,0.011695595660776664,0.0026684206069483903,0.005155918670173356,0.007502231556665618,0.0,0.005934501350641676,0.04177702372022959,0.005128506428193586,0.0,0.017975702516686086,0.0,0.007347448697923298,0.012653571003295458,0.002389428529507849,0.009764603796018482,0.0038305271658725442,0.0,0.01667836859743818,0.009295297794509641,0.0,0.0,0.01999078946830551,0.011360471856759381,0.0069756981258646536,0.007629261336933009,,0.007867431544693628,
34HPLFM,0.00019841449631726534,0.0011596968703056554,0.0,0.0,0.00015764584951224276,0.00011550311843497175,0.0013116496025285425,0.0015407248037290142,3.2145206615846826e-05,3.9814468772567213e-05,0.0024899737782403844,7.876916364019663e-06,0.0,1.9421677206679283e-05,0.00016528643630917198,0.0,0.0,0.0006418934954484001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034743007556767833,0.0,0.0,0.0,0.0,0.0,0.0011660485330562559,0.0,0.0,0.0,0.0,0.0003361506094685589,,0.00019311521033409893,
34HPPOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34HPPte,-0.06739256058966249,-0.03001787950584387,0.0,0.0,0.0,-0.05291604054104144,-0.01802234455416776,-0.02006665599635973,-0.015508672706682327,-0.0030812929462362016,-0.02938440175920946,0.0,0.0,0.0,-0.06703703136661636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09266983714968789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008477745009281062,0.0,0.0,-0.01464016399174115,,-0.007595378018314469,
35CGMPtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIB_Dtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBt1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3DPHBH1,0.00019841449631726534,0.0011596968703056554,0.0,0.0,0.0,0.0,0.0013116496025285425,0.0,3.2145206615846826e-05,3.9814468772567213e-05,0.0024899737782403844,0.0,0.0,1.9421677206679283e-05,0.0,0.0,0.0,0.0006418934954484001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002625836929936366,,0.00012183152190938907,
3DPHBH2,0.0,0.0,0.0,0.0,0.00015764584951224276,0.00011550311843497175,0.0,0.0015407248037290142,0.0,0.0,0.0,7.876916364019663e-06,0.0,0.0,0.00016528643630917198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034743007556767833,0.0,0.0,0.0,0.0,0.0,0.0011660485330562559,0.0,0.0,0.0,0.0,7.356691647492219e-05,,7.128368842478964e-05,
3DSPHR,0.0004960388422234802,0.002699641987696591,0.0034031737892934065,0.0006937197069999896,0.0039699606842725724,0.0006224568464149135,0.0001694688117870659,0.0027619144720976902,0.0006454728021405721,0.00039517423058242493,0.00251511040660354,0.0004958057157784693,0.006452624285465203,0.0022045404846915287,0.001880670226218399,0.001358300734321568,0.003737248945185543,0.009423822253282461,0.00036653420997797355,0.003958283003547541,0.0009618551077841172,0.0005923144401797849,0.0005408326040993551,0.00019847186817797247,0.00016334801655541788,0.0041111384447148226,6.6543150960335515e-06,0.0013366002979172365,1.2171685448632374e-05,0.003841542221472718,0.0006584069223973163,0.006810901463391099,0.006930647167949811,2.2936283260985182e-05,0.002925073556064388,0.007813806012876257,0.003844851344303728,0.005066226220209341,4.3490486957654876e-05,0.002020117312334414,0.02018742128171238,0.003211459671113193,0.0012745597359334671,7.893780226485354e-05,0.0011481513171514271,9.286326042542974e-06,3.045246680585565e-06,0.0010828772038335057,0.002137570166811761,,0.002674746811685621,
3H3MGLTc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3H3MGLTte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD100,0.0012536153924804074,0.009034672560406992,0.007864559802294469,0.0016571124983159726,0.010438107280716662,0.0013778548872067716,0.0005421246631766993,0.006126555122241525,0.0013941740780391415,0.002109906984218778,0.0059866771927057786,0.0012929928138652135,0.015028107109412134,0.0057373326119635635,0.008312994633183583,0.005181543516957962,0.008128866893651002,0.03056606917495991,0.0008741106278227387,0.010124326357818327,0.003109371364999026,0.0016046017211700818,0.0011804246468232317,0.0010931419251144462,0.0006563528958977679,0.009782073637803836,0.0012587875592251314,0.008599998421861104,0.001107151090196753,0.00377087583412288,0.002842628287407122,0.013541630509672655,0.00947158034126648,0.002443913228936126,0.01314801631495071,0.01897467212125386,0.007925305578845751,0.005592582947240973,0.021899105179947437,0.004938826355462127,0.0061698547333293805,0.008183861519192943,0.011424964374497327,0.00255235537841195,0.0061737368462368505,0.0025904383323590205,0.00011253057500648123,0.0051866199424929075,0.005941946321520598,,0.006667026081937779,
3HAD100m,0.0,0.0010134480322853104,0.0,3.236944415633951e-05,0.0,0.0,0.0,0.0,0.0,0.0012221569553351101,0.0,0.0,0.0,2.6263466335816624e-05,0.0,0.0008625308061318912,0.0,0.0,0.0,0.0,0.0,2.592853399256085e-05,0.0,0.00048206100096722016,5.383759572770473e-05,0.0,0.0008198749649049118,0.0,0.0,0.0,0.0006693619684605109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248077810187191,0.0,0.0,0.002247282023897301,0.0,0.0,0.00015355055223445689,,0.00030787946704820615,
3HAD100p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD120,0.0012536153924804074,0.009034672560406992,0.007864559802294469,0.0016571124983159726,0.010438107280716662,0.0013778548872067716,0.0005421246631766993,0.006126555122241525,0.0013941740780391415,0.002109906984218778,0.0059866771927057786,0.0012929928138652135,0.015028107109412134,0.0057373326119635635,0.008312994633183583,0.005181543516957962,0.008128866893651002,0.03056606917495991,0.0008741106278227387,0.010124326357818327,0.003109371364999026,0.0016046017211700818,0.0011804246468232317,0.0010931419251144462,0.0006563528958977679,0.009782073637803836,0.0012587875592251314,0.008599998421861104,0.001107151090196753,0.00377087583412288,0.002842628287407122,0.013541630509672655,0.00947158034126648,0.002443913228936126,0.01314801631495071,0.01897467212125386,0.007925305578845751,0.005592582947240973,0.021899105179947437,0.004938826355462127,0.0061698547333293805,0.008183861519192943,0.011424964374497327,0.00255235537841195,0.0061737368462368505,0.0025904383323590205,0.00011253057500648123,0.0051866199424929075,0.005941946321520598,,0.006667026081937779,
3HAD120m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD120p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD121n5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD122n6m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD122n6p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD140,0.0012536153924804074,0.009034672560406992,0.007864559802294469,0.0016571124983159726,0.010438107280716662,0.0013778548872067716,0.0005421246631766993,0.006126555122241525,0.0013941740780391415,0.002109906984218778,0.0059866771927057786,0.0012929928138652135,0.015028107109412134,0.0057373326119635635,0.008312994633183583,0.005181543516957962,0.008128866893651002,0.03056606917495991,0.0008741106278227387,0.010124326357818327,0.003109371364999026,0.0016046017211700818,0.0011804246468232317,0.0010931419251144462,0.0006563528958977679,0.009782073637803836,0.0012587875592251314,0.008599998421861104,0.001107151090196753,0.00377087583412288,0.002842628287407122,0.013541630509672655,0.00947158034126648,0.002443913228936126,0.01314801631495071,0.01897467212125386,0.007925305578845751,0.005592582947240973,0.021899105179947437,0.004938826355462127,0.0061698547333293805,0.008183861519192943,0.011424964374497327,0.00255235537841195,0.0061737368462368505,0.0025904383323590205,0.00011253057500648123,0.0051866199424929075,0.005941946321520598,,0.006667026081937779,
3HAD140m,0.0,0.0010134480322853104,0.0,3.236944415633951e-05,0.0,0.0,0.0,0.0,0.0,0.0012221569553351101,0.0,0.0,0.0,2.6263466335816624e-05,0.0,0.0008625308061318912,0.0,0.0,0.0,0.0,0.0,2.592853399256085e-05,0.0,0.00048206100096722016,5.383759572770473e-05,0.0,0.0008198749649049118,0.0,0.0,0.0,0.0006693619684605109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248077810187191,0.0,0.0,0.002247282023897301,0.0,0.0,0.00015355055223445689,,0.00030787946704820615,
3HAD140p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD141n5m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD141n5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD141n7m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD142n6m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD142n6p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD160,0.0,0.008021224528121682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008599998421861104,0.0,0.0,0.002173266318946611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003936787229730787,,0.0004079842901772703,
