Reaction,PN1,PN11,PN12,PN13,PN14,PN15,PN16,PN17,PN18,PN19,PN2,PN20,PN21,PN22,PN23,PN24,PN25,PN26,PN27,PN28,PN29,PN3,PN30,PN4,PN5,PN6,PN7,PN8,PN9,PT1,PT10,PT11,PT12,PT14,PT15,PT16,PT17,PT18,PT2,PT20,PT22,PT23,PT24,PT25,PT27,PT28,PT29,PT3,PT30,PT4,PT5,PT6,PT7,PT8,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
PAFH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAFHe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAFt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAIL_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047914169888196466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013187484517047796,0.0,0.0,0.0,0.0,,0.0003548670248811318,
PAIL45P_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAIL4P_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047914169888196466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013187484517047796,0.0,0.0,0.0,0.0,,-0.0003548670248811318,
PALFATPtc,0.0038090909822038697,0.0,0.0,7.514980161023667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021240107523592537,0.0,0.0,0.0,0.0,0.0,0.0020089781533968497,0.0,0.0021796024045601277,0.0014178142114951544,0.0,0.001892408505982489,0.005435043122693483,0.0,0.0,0.017276859849319016,0.0,0.0,0.034729013701472446,0.0,0.019981211503768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012856421200885579,0.0,0.0,0.00031241548644720323,,0.002006966838619334,
PAN4PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PANTYLCYStm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAOR,0.02815817387736879,0.0,0.0,0.0,0.007427258123566323,0.0,0.007207976966529877,0.0036940487810418064,0.0,0.0,0.0,0.001028469720038014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005518299792603559,0.0,0.0,0.0,0.011850821509810181,0.005396569320391061,0.0,0.0,0.0,0.008877834935798098,0.01268199788146515,0.0,0.006490977154295395,0.0016549630403528992,0.026070029972257006,0.003888427681600289,0.003698114259900195,0.00204162382481919,0.005396486529433137,0.0,0.0,0.0023501887215830832,0.003124540958360442,0.0050096016370264635,0.001611118750947065,0.009525458058295156,0.0011385450317690376,0.025615433666467586,0.00896066830282453,0.0,0.004558014228469635,0.01414017270435561,0.007769812622109008,0.002168485847104261,,0.004178025116504941,
PAPStg,0.00601589572962279,0.005529409508655385,0.00940461298840118,0.0032971519505525563,0.007093902613871196,0.0028861991410347567,0.004993794794294951,0.008451305492887461,0.0009886228490710218,0.00046879014091587355,0.0038405721990415784,0.0004503420242586862,0.0,0.002165264693563131,0.0005288459923447668,0.0036144588401388774,0.00378705650714541,0.00017091400005952794,0.0061116143049009435,0.0019484411874946767,0.006809535566484095,0.0010872321133221438,0.002841305120075709,0.0045524900919724715,0.0009438797683493733,0.0004722210188531035,0.012372307434571699,0.0044441308647032085,0.011424696971084015,0.00011576723939797329,0.0,0.0118912957435862,0.00020095140272731997,0.0055063818952595725,0.0033216084336183307,0.0028308332268514123,0.0023333456305015487,0.005414550992830805,0.00012417388836458222,0.0020573924586321395,0.00021605570779971529,0.0023765046370669216,0.0011855924689561882,0.0006665809307975555,0.007903043890418468,0.0004915244697879255,0.0006720715308434018,0.00020454769255403923,0.002736952968844093,0.003558153483058574,0.0018684568805255283,0.0019539254984269235,0.004208939995974896,0.0,0.0035144178231743314,,0.0034710854817286392,
PAPtg,0.00601589572962279,0.005529409508655385,0.00940461298840118,0.0032971519505525563,0.007093902613871196,0.0028861991410347567,0.004993794794294951,0.008451305492887461,0.0009886228490710218,0.00046879014091587355,0.0038405721990415784,0.0004503420242586862,0.0,0.002165264693563131,0.0005288459923447668,0.0036144588401388774,0.00378705650714541,0.00017091400005952794,0.0061116143049009435,0.0019484411874946767,0.006809535566484095,0.0010872321133221438,0.002841305120075709,0.0045524900919724715,0.0009438797683493733,0.0004722210188531035,0.012372307434571699,0.0044441308647032085,0.011424696971084015,0.00011576723939797329,0.0,0.0118912957435862,0.00020095140272731997,0.0055063818952595725,0.0033216084336183307,0.0028308332268514123,0.0023333456305015487,0.005414550992830805,0.00012417388836458222,0.0020573924586321395,0.00021605570779971529,0.0023765046370669216,0.0011855924689561882,0.0006665809307975555,0.007903043890418468,0.0004915244697879255,0.0006720715308434018,0.00020454769255403923,0.002736952968844093,0.003558153483058574,0.0018684568805255283,0.0019539254984269235,0.004208939995974896,0.0,0.0035144178231743314,,0.0034710854817286392,
PCFLOPm,0.0,0.0,0.013874777989471778,0.0,0.0,0.0,0.0,0.0,3.3336452663757745,0.0009206236070934054,0.0,0.0,0.0005369425865180125,0.0,0.006600694811673532,0.029254777156324633,0.0,0.0,0.0045268663485040226,0.0,0.047578985423092496,0.0,0.02445353736762284,0.0,0.0037727921149462297,0.0,0.0,0.005524300394638991,0.015636001820622476,0.0,0.0,0.0,0.0,0.0,0.0007570872526324543,0.0,0.0,0.0,0.0,0.0,0.0,0.0018969831204334474,0.0009250097590109267,0.0,0.0,0.0,0.0,0.0,0.0,0.001690340199783142,0.0,0.0,0.0,0.016710608840167306,0.12853034611342273,,0.06372905148202296,
PCHOL_HSter,0.0,0.0,0.013040311256428514,0.0015723863090092566,0.0,0.0,0.0,0.0,0.0,0.0,0.01815689364687807,0.0,0.0,0.007353164252517204,0.0,0.0046618148733451655,0.0,0.0,0.0048481818986850595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076965436028514555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002134061303977295,,0.0010872433672667631,
PCHOL_HStg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCHOLHSTDe,0.004151642319695999,0.004830953665719571,0.0,0.0021238945561480056,0.007839663653275018,0.007605505980654989,0.019032234220658667,0.00825349444022039,0.0,0.002122749272388547,0.001054616095469999,0.0011499609363764625,0.0003677033057153113,0.00805565022733467,0.0006443720601056684,0.0012774232299607633,0.0,0.0,0.012012617965937018,0.0008355809920668088,0.0032845730129963022,0.002245015929625513,3.406885690192478e-05,0.0024887073441051334,0.0023250890448568815,0.002795449265912341,0.12031436860436295,0.00542756047215375,0.009190259965677681,0.0016808624338611443,0.02077990164519963,0.015763370184001473,0.00115652627976876,0.0325717210307064,0.01473822077243087,0.018477646366844947,0.013056272821071769,0.030873170712667843,0.0002052141863142429,0.024681935252796713,0.0016162207502692651,0.018877143438789306,0.0,0.009390825533854745,0.016752766359564724,2.280881033244934e-05,0.0,0.0,0.019927137459427993,0.026100610908835486,0.031672983627974834,0.01584080136725679,0.024088644518674127,0.0,0.003531756347746441,,0.011082727171988188,
PCHOLP_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017521871953007372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.383852510476935e-06,,3.5238146321198723e-06,
PCHOLPg_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCHOLPm_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCHOLPr_hs,0.0,0.0,0.013040311256428514,0.0015723863090092566,0.0,0.0,0.0,0.0,0.0,0.0,0.01815689364687807,0.0,0.0,0.007353164252517204,0.0,0.0046618148733451655,0.0,0.0,0.0048481818986850595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076965436028514555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002134061303977295,,0.0010872433672667631,
PCLAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564617710414526,0.0,0.0,,0.001081935039315192,
PCOREM3terg,0.00020018504137987652,0.0,0.0,0.00031293732326859093,0.002328152776512133,0.0012406609590277773,0.001613561298505674,0.0024154633050634242,0.00023346298619691795,0.000235588428292633,0.00037279591289106996,0.0,0.0,0.0001618221542491762,0.0,0.0,0.0,0.0,0.0,0.0,0.00048521601304518083,0.0005293625559408239,1.1477043786194438e-05,0.0018363154629703728,0.0,2.3237975233182057e-05,0.0,0.0007123796853652414,0.00018833772214138777,0.00013185838993549947,0.0,0.0021357665580351254,0.0,0.0016256877059612972,0.0002022144865118289,0.0004083602428595666,0.0016543933858819042,0.001768431444620556,5.8535096418962815e-05,0.0013139512840552186,0.0002138210030873643,0.0016473146886066042,0.0,0.0,0.0010565612605021178,0.0,0.0014783940092661782,0.00014717096730547754,0.0,0.0,0.0014780385520974195,0.0,0.0026160050604133816,0.0003265871365442373,0.00048295071779451773,,0.0006069615801409527,
PCREATtmdiffir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCRNtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCRNtm,0.0,0.0,0.0,0.0,0.0,0.0,0.012061897410269199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870493661087515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03361415010666075,0.0,0.0,0.0,0.0,0.0,0.028306744459532636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018025845058554553,0.0,0.0,0.0,0.0,0.0005310297354404469,,0.0015133276646864219,
PCSsec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCSup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCtabc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCYSPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCYSPTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PDE1,0.012573081554116641,0.01923864660622397,0.00936387338602063,0.004108765048582687,0.045432801853199534,0.0,0.005933431094382554,0.0,0.004397181842493469,0.004037271809777814,0.02141550647339375,0.0004735633515367972,0.004819015535333978,0.0025153723163380943,0.006856195881363549,0.0030836507213960734,0.0042563618478037935,0.0012892936403162162,0.012032616377403415,0.0014240743173645084,0.022206356590634375,0.011030762514759892,0.0019802366252346265,0.015872733501048165,0.002048060849835391,0.024034865507537004,0.0,0.006611885576879946,0.00910986275675306,0.0,0.01096784860510285,0.012359677119204599,0.0016064721204045172,0.012791645182374441,0.004115739432865078,0.0,0.018408839809527552,0.015193660442307336,0.0,0.0,0.0015653272100078239,0.0,0.0,0.004246929807286108,0.007241117646214885,0.0,0.0,0.0,0.011237111839485295,0.0029193861311409813,0.0,0.0,0.0,0.013217326446601507,0.008734288068778899,,0.007047672098558015,
PDE4,0.005103132791921586,0.0,0.013613095317055334,0.0,0.0,0.0,0.011328847811625388,0.0,0.0011848120137973042,0.0,0.0,0.0010272162464417445,0.003071150000494164,0.004383384665306867,0.0028166139826833014,0.0036725914457955314,0.002749266950831482,0.0,0.0,0.0,0.003321954010610621,0.0,0.0009282502161817682,0.013753940870969459,0.0,0.0,0.011178518663899722,0.0,0.013472094383899888,0.0,0.0,0.0,0.0,0.037529465276758045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029822314787389895,0.0,0.0,0.03022546854070706,0.0,0.0026900784592511183,,0.003144735843219079,
PDE4n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PDHa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PDHbr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PDX5PO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PDXPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PE_HSter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PE_HStm,0.0,-6.774100961332403e-05,0.011126890458585724,0.0,-8.615130157529948e-05,-3.502574482303576e-05,-7.641263580086705e-05,-7.39430034078247e-05,3.162313097385279,-0.02987527493373831,-0.00011742364667177565,0.0,-0.03509757517118688,0.0,-0.0187953789379365,0.005674928226422782,0.0,0.0,-2.9779030284314513e-05,-3.857870453478495e-05,0.0370892728451124,-3.500413500123702e-05,0.007865839846400963,0.0,-0.024441533584937534,0.0,-0.0001766663567432928,-0.014772941316938279,0.009325993512105491,0.0,-8.015444866770957e-05,0.0,-4.754522114499015e-06,0.0,-5.882907353795714e-05,0.0,0.0,0.0,-8.478768712934662e-06,0.0,-5.5576564842977e-06,-0.016090386956207608,-0.02097718294668404,0.0,-6.421332354887399e-05,0.0,-6.067308310729145e-05,0.0,0.0,0.0016062241697003558,0.0,0.0,0.0,0.0024970149414912687,0.11382863710455988,,0.05556549446467706,
PEAMNO,0.0,0.01299629889967141,0.007430137132495185,0.0,0.0,0.0,0.008955812693134762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006912704903457068,0.0,0.0,0.0,0.0018276680099586894,0.0,0.00429584777606168,0.0,0.0,0.0,0.0,0.0012289924994455742,,0.0008039989619194284,
PEFLIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PEFLIPm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707284729018245,0.029858323294651747,0.0,0.0,0.03507561702972615,0.0,0.025168690572882506,0.022782596076982277,0.0,0.0,0.0,0.0,0.008634377427167576,0.0,0.016080586638608185,0.0,0.027572690091883727,0.0,0.0,0.014586451240915316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016025533573201984,0.020945031562303006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014112533042845522,0.014115307164067737,,0.007559307902313687,
PEMET1,-3.831285750164056e-05,0.0,-0.011203007854372364,-8.248893174178015e-05,0.0,0.0,0.0,-0.033528085041735475,-3.3331260454919733,0.0,0.0,-9.560124828956686e-06,0.0,-0.0026642147603018187,-0.006417160104300909,-0.028512680758067156,-1.1801353815515182e-05,-2.641736108146347e-05,-0.024299878548748512,0.0,-0.045795014345363705,-0.008550892649341632,-0.0239643690626033,-0.00014192360563956743,-0.0031740172143382064,-2.46440226548677e-05,0.0,0.0,-0.009452846859433343,-0.012137455004168924,-0.004061126867196136,-3.034438844399956e-05,1.6146325592954623e-06,-2.9033341051930486e-05,0.0,-7.914591623566834e-05,-2.4942393715934464e-05,-2.9891531537151874e-05,0.0,-5.452522543719475e-05,0.0,0.0,0.0,-2.1156658116651225e-05,0.0,-0.019491330409094138,0.0,0.0,-5.4143267883596083e-05,-0.001664301022096245,-0.020709749082378083,-6.819347670327461e-05,-9.140611156613395e-05,-0.016699501569279927,-0.13092915479685438,,-0.06554942456010246,
PEMET2,-3.831285750164056e-05,0.0,-0.011203007854372364,-8.248893174178015e-05,0.0,0.0,0.0,-0.033528085041735475,-3.3331260454919733,0.0,0.0,-9.560124828956686e-06,0.0,-0.0026642147603018187,-0.006417160104300909,-0.028512680758067156,-1.1801353815515182e-05,-2.641736108146347e-05,-0.024299878548748512,0.0,-0.045795014345363705,-0.008550892649341632,-0.0239643690626033,-0.00014192360563956743,-0.0031740172143382064,-2.46440226548677e-05,0.0,0.0,-0.009452846859433343,-0.012137455004168924,-0.004061126867196136,-3.034438844399956e-05,1.6146325592954623e-06,-2.9033341051930486e-05,0.0,-7.914591623566834e-05,-2.4942393715934464e-05,-2.9891531537151874e-05,0.0,-5.452522543719475e-05,0.0,0.0,0.0,-2.1156658116651225e-05,0.0,-0.019491330409094138,0.0,0.0,-5.4143267883596083e-05,-0.001664301022096245,-0.020709749082378083,-6.819347670327461e-05,-9.140611156613395e-05,-0.016699501569279927,-0.13092915479685438,,-0.06554942456010246,
