Reaction,BLN1,BLN10,BLN11,BLN12,BLN13,BLN14,BLN15,BLN16,BLN17,BLN18,BLN19,BLN2,BLN20,BLN21,BLN24,BLN25,BLN26,BLN27,BLN28,BLN29,BLN30,BLN5,BLN6,BLN7,BLN8,BLN9,BLT1,BLT10,BLT11,BLT12,BLT14,BLT16,BLT17,BLT18,BLT19,BLT20,BLT21,BLT24,BLT25,BLT26,BLT27,BLT28,BLT29,BLT3,BLT30,BLT4,BLT5,BLT6,BLT8,BLT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
EX_creat(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_crm_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_crmp_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_crtn(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006815266341220804,0.0,0.0,0.0,0.0,0.0,0.0,,0.00015841597234657714,
EX_crtsl(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_crtstrn(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_csn(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cys_L(e),-0.04520838283165458,-0.0020162126029495686,-0.006102442939274339,-9.967249689695248e-05,-0.0019190323754508117,0.0017524055873411716,4.552965606730803e-05,-0.03780650448484459,-0.0002887081822802473,-0.0015982761684040258,-9.400302072571796e-05,-7.99642588601398e-06,-4.805753960492066e-05,-8.723929927282059e-05,-0.003931990588106774,-0.002491742335598242,-0.001965522181041024,-0.0020288158679889765,-0.00030189388878097304,-0.0005357128366210378,-0.004344597208217796,-0.018860622463820042,-0.011646801695621505,-0.010496150605250908,-0.006241592770982989,-0.0016155903110876128,-0.03038008101459756,-0.05626136624766664,-0.021378491196230514,-0.0007698019636199362,-0.0035363012296314206,-0.003775717759832471,-0.01031900905124866,0.006466664517384986,-0.002449845612840447,-0.009716563169117856,-0.003286530529049696,-0.024867301781286294,-0.010134441487337434,-0.012058484360225398,-0.11066070762419912,-0.03817987316011062,-0.03175774335986389,-0.07006674105880019,0.003419528943504882,-0.0018073854559567716,-1.8906756808355335e-05,-0.0030287566618081917,-0.00963634236740377,-8.37418597334491e-05,-0.006517690941437187,,-0.012537266569353719,
EX_cysasnmet(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cysaspphe(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cyscys(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cysglnmet(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cysgluhis(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cysglutrp(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cysleuthr(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cyssermet(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cystyrasn(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_cytd(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_dad_2(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001499430455395733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277079900858148e-05,,2.751131643798254e-05,
EX_dag_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_dca(e),0.0,0.0,0.0,0.0,0.0,0.0001665642335749915,0.0,0.0,0.0,0.0,0.00045170563200557564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002382935961414617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009244145716138633,0.0,0.0,2.1305944891034743e-05,,8.924731664650296e-05,
EX_dcyt(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_ddca(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_dgchol(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005214203622748493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00010388637876128776,
EX_dgsn(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_dhdascb(e),0.0,0.0025824117601336363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015136824433332,0.0,0.0,0.0,0.0,0.0,0.00025830412996700374,0.0,0.0,0.0,0.0,0.0,0.0012871775732038622,0.0,0.0018226608269511812,0.0,0.0,0.0,6.674776364661331e-06,0.0002465540576254578,0.0,0.0,0.0,0.00027087880679779416,0.00014945018506942742,0.0,0.0,0.001736530857349888,0.0,0.00023034540897100573,0.0,0.0,0.0,0.0,0.00011096557242275509,,0.00018391863315091354,
EX_digalsgalside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_din(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_doco13ac(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012544908860844764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.906119909168407e-06,
EX_dopa(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03981544492660163,0.0,0.0,0.0,0.0,0.0,0.0,0.0011976849037827458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0007325297990866654,
EX_dopasf(e),0.0,0.0,0.0,0.0,0.006691517848395809,0.0,0.0,0.0009035285725397203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001429411296080587,0.0,0.0,0.0,0.0019380181742895649,0.0017732000978011165,0.0,0.001033250826057525,0.0016862049235681676,0.0,0.0,0.0,0.0026065260215699057,0.0021128815309778295,0.022676917863880663,0.002116246674574548,0.008089254942708903,0.01168664116074233,0.0,0.0038708697792276246,0.0018893686671915117,0.0036795664791130444,0.010299726879606494,0.0,0.0,0.0,0.0,0.0014157928666608142,0.0004251950092659995,,0.0018858222441834216,
EX_drib(e),0.0,0.0,0.001454293398081944,0.0007869381032555571,0.0,0.001003232374423761,0.0004672079780547457,0.0,0.0,0.0,0.0,0.0007818736760710696,0.0,0.0,0.0,0.0,0.03851924564658343,0.0,0.0,0.0009358791215926381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005232215021610693,0.0,0.0,0.0,0.0,0.00438127390011588,0.0,0.0,0.0,0.0,0.0,0.0021098069156333756,,0.0010762334254451004,
EX_duri(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01910466295116031,0.0,0.0,0.0,0.0,0.0,0.0,,0.00044407417204790465,
EX_ethmalac(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048732057198540134,0.0027352286521327594,0.0,0.0,0.012723107572415552,0.0,0.011620104767712235,0.0,0.0010473056252566523,0.0,0.0,0.0,0.0,0.0,0.00464314248035508,0.0,0.0,0.018763751017139285,0.0,0.0,0.00048561961931095556,0.0,0.018618431437936334,0.0,0.0,,0.0017291764208701866,
EX_fad(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_fald(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003374027051542763,0.0,0.0,0.0,0.0013565398345723777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005715890589352832,0.018453370797395775,0.0,0.0,0.0,0.0373267293627216,0.0,0.0,,0.001523779220238555,
EX_fe2(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.454424714769865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004561846314714452,0.0,-0.0012002802749980464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.8614245296575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0540377590989667e-05,,-1.5620668884258584,
EX_fe3(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8614245296575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.56202957163816,
EX_fmn(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_fol(e),0.0,0.0,-0.0008784184442543214,0.0,0.0,0.0,0.0,0.0,-0.011832378913292398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024631564080058285,0.0,0.0,0.0,0.0,-0.023163195332174452,-0.009021204776960815,0.0,0.0,0.0,0.0,-0.0177015013977962,0.0,0.0,0.0,-0.023657080698670337,0.0,0.0,0.0,0.0,0.0,-0.023986057990927342,0.0,0.0,-0.01939426409594518,0.0,0.0,0.0,0.0,-0.00175991805834425,,-0.0033463043641140215,
EX_for(e),0.0013431161676563876,0.12345653432680569,0.019385717849936458,3.0737268322764235e-06,1.7441427033741672e-05,0.03892784200130303,0.052257194017278255,0.0049759064164491655,0.03632992299923472,0.052442477467470626,0.0038916998459993094,0.025197246906749415,0.0009469632186154599,2.6943199928145898e-06,7.339818168681485e-05,0.0032132027867316586,6.592812764848238e-05,2.4031842123714308e-06,3.854709817171434e-06,0.002490514627899432,0.008121676434433803,0.001034867872486906,0.02677370971543737,0.016666321477387627,0.04165058028314159,6.503068802325182e-06,0.004027858388813951,0.0012688776608657877,0.002934562689302824,2.5184565012458324e-06,0.0026460370684721125,0.0007223951457240644,0.005657018152799262,0.059722042258038,0.00044584979970592475,0.0005994090167690579,0.0001638999259962124,0.0006906093349769753,0.02899295675042865,0.000550163868600232,0.2260417998204498,0.0017915147689332273,0.0007275244281263102,0.005918791780017793,0.0024798216416450055,0.0003337530737729588,0.027926950313592293,6.338946815850004e-05,0.004005258596725934,0.0008756325445813004,0.015567208377304733,,0.015722742646066018,
EX_fru(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_fuc_L(e),0.0,0.0,0.000245859808287626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007128425341923738,0.0011654483462891338,0.0,2.8210917235618946e-05,0.0,0.0,0.0009456227516146377,0.0002452400345650787,0.0,0.0,0.0016226118206809428,0.0,0.0,0.0,0.0,0.0,0.00035629279551361236,0.0,0.0008896698390211498,0.0001022207331112759,0.0,0.0,0.0,0.0001325635473811529,0.0,0.0,0.0,0.0,0.0,0.0009032075326866284,0.0012230250416034193,0.0,0.0,0.0,0.0010630895868216632,0.0,0.00015883809841294138,,0.00022030917223437674,
EX_fuc13galacglcgal14acglcgalgluside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013628011496930197,0.0,0.0,0.0,0.0,0.0,0.0,0.00014724772505742185,9.725357583424702e-05,0.0,0.0,5.673524456560357e-05,2.0635101262717383e-05,0.0,0.0002608002483515616,0.00027895360529833925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.260659416928681e-05,
EX_fuc14galacglcgalgluside_hs(e),0.00019088089839108588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020363056650077798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1356655131870319e-05,0.0,0.0,0.0,0.0,0.00012445567337342878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006789853721230339,0.0,7.220086059914752e-06,,2.658248344212374e-05,
EX_fucacgalfucgalacglcgalgluside_hs(e),0.0,0.0,6.717667754529153e-05,5.423994050358648e-05,0.000265321793706933,0.0,0.0,0.0,2.5534934835686585e-06,0.0,0.0,7.373027338936407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99736913021154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015586191846559162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.835222470081337e-05,0.0,0.00029022126526128094,0.0002814431851904749,0.0,0.0,0.0,8.483472032251666e-05,0.0,0.0,2.0780134615997068e-05,,3.084453810364241e-05,
EX_fucacngal14acglcgalgluside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004006595157131022,3.565637656440835e-05,0.0,3.8013934817158385e-05,0.0002353676262076261,0.0,0.0,0.0,0.0,0.0,0.0,1.3520484387434988e-05,1.477895487265924e-05,0.0,0.0,0.00018197748396276686,0.0,0.0,4.473972108988123e-05,0.0,0.0,0.0,0.0,,9.329618629865872e-05,
EX_fucacngalacglcgalgluside_hs(e),0.00026383349515369744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635186690044346e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.8693164567407116e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.444631996657521e-05,0.0,1.0685018034461923e-05,,7.169788262643805e-06,
EX_fucfuc12gal14acglcgalgluside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.122500849289855e-05,4.2224828358435245e-05,0.0,0.0,0.00018463066800834113,0.0,0.0,0.0,3.842777148188355e-05,0.0,0.0,0.0,0.00014204586501242298,0.0,0.0004052647990632419,0.0,0.0,0.0,8.030654221666103e-05,0.0,0.0,4.303085264883029e-05,0.0,,2.042576531466827e-05,
EX_fucfuc132galacglcgal14acglcgalgluside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526012350776818e-05,0.0,0.0,0.0,0.0012158549509139825,0.0,0.0001319884676371153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.8016945238050847e-05,
EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9591584739814334e-05,0.0,0.0,0.0,0.00019541142251537841,0.0,0.0,0.00011231420622275371,0.0,0.0,0.0,0.00016430327059108196,9.591899685969504e-05,0.0,0.0003734350222776667,0.00023568523437869738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.805956732381286e-05,
EX_fucfucgalacglcgalgluside_hs(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001378091484488601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643711549929355e-05,0.0,0.0,0.0,0.00012399661052652278,3.278102013840662e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021427309376732188,0.0,0.0,,1.2670286691677984e-05,
