Reaction,KN1,KN10,KN11,KN12,KN13,KN14,KN15,KN16,KN17,KN18,KN19,KN2,KN21,KN22,KN23,KN24,KN25,KN26,KN27,KN28,KN3,KN30,KN4,KN5,KN6,KN7,KN8,KN9,KT1,KT11,KT15,KT16,KT17,KT19,KT2,KT20,KT21,KT22,KT23,KT26,KT27,KT28,KT29,KT30,KT4,KT6,KT7,KT8,KT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
FACOAL2042m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL2042x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL204m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL204x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL205m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL205x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL206x,0.0007431654805572441,0.07464459044590609,0.0,0.0,0.008437016770059251,0.002089187840965252,0.24401829085849397,0.22749475854395546,0.03760249956494148,0.0003268258967952276,0.0023282225002494873,0.0,0.0012709190670729044,0.0,0.0,0.00034777062159795503,0.001739549780125251,0.0,0.0,0.0,0.0,4.4677910507387225e-05,0.00017611051444413645,0.0,0.0012074686010503089,0.00028180209294502006,0.0,0.0,0.0,0.0,0.0001436667148731955,0.0028891614206561964,0.01512316223239711,0.0030021932277955344,0.04675728951013527,0.0038853645499142323,0.0,0.0019417318111242014,0.008127628053888936,0.0,0.0,0.0,0.0,0.014341264635826464,0.0,0.01306941669793303,0.010140290862010761,0.0,0.0,0.03260560325685765,,0.01580329211838219,
FACOAL220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL220m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL220x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL221m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001630998885336707,0.0,0.0,0.0004785635681155003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6561406513366055e-05,,1.21437522799029e-05,
FACOAL224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL224m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL224x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL2251m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL2251x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL2252m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL2252x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL226m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL226x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL240m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL240x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL241m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL241x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL244_1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL244_1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL245_1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL245_1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL245_2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL245_2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL246_1x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL246m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL260x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
FACOAL40im,3.073324737700783e-05,0.00303575695451341,0.0005789635985550544,0.0,0.0007882592461722784,0.0022572842662176213,0.0009833827229456765,0.0019929900222542133,0.00022724867031213042,0.0007939007364707317,0.0019042312095940374,0.004134870536267045,4.91666931830899e-05,3.2744731044259616e-05,1.103624218391909e-06,7.016142537590741e-05,5.75802803308498e-06,0.001496295069085179,0.0,0.005362623866355218,0.0008150582622249129,9.077497745350101e-05,0.0005318217134550698,3.463749302763698e-05,0.0011286152217962878,9.968843434380059e-05,0.0004988750378904296,0.006527922656991643,0.0043796378532177304,0.0002370759405796982,0.0010058612686665242,0.0030414195962615237,0.0005427251631775635,1.4783227691078184e-05,0.0005454957618308429,0.002749842510371677,0.00019194267820314413,0.0008056739605669651,0.0020939032643714725,0.0016288548626924974,0.0002458845792709837,0.000326786257667273,0.003185478814157289,0.0003922228178794034,0.0013978299540530423,0.0016154858539259422,0.005462613391755943,0.010149305372765276,0.014911458246056048,0.0012887255405299011,,0.0019308527363243477,
FACOAL80i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017297505206508145,0.0,0.0003245842399182923,0.0,0.0,0.0,0.0,0.0,0.0002562068973285144,0.0,0.0,0.0017462454710010392,0.0,0.0,0.0,0.0008386959281850329,0.0,0.00013879435990282136,0.0006064457987605055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001431837118010986,0.0,0.0,0.0,0.0002915059037331041,0.0,0.0,0.0,0.0,6.500827561799572e-05,,0.00011403786323907387,
FACOAL80im,0.03834505253573437,0.013614954513680756,0.018977439457981627,0.0066141585296052244,0.005409522668043414,0.011057453100977197,0.0033623285184883897,0.03046145260974873,0.011010130596065964,0.0013672915445143716,0.0018567228608766843,0.07073543345717774,0.0029326067507224264,0.008654313210395264,0.0488120976001281,0.0016754290472867233,0.0008666635155740954,0.01683126920798843,0.0,0.006357388561643271,0.011081444182361493,0.027669770603905505,0.04075358271397933,0.0036381786501269962,0.010333873587842884,2.1052549631330992e-05,0.07755333329606229,0.013735451180258066,0.0015630105145806035,0.054203052959122096,0.007396414307368973,0.010313588474389948,0.0023781574231183937,0.022010326263219967,8.029498210709057e-05,0.015566351609656854,0.0008465592726660068,0.005708587416604824,0.017417788170351837,0.003146092877782667,0.0005260056835059676,0.0035560325320413044,0.0104609703464697,0.007947843439676907,0.02701310869424054,0.03331291357775082,0.004683370754749702,0.011283731998111682,0.09452503067150954,0.01594050938169678,,0.01733489559466875,
FACOAL80x,0.0014669547354297517,0.0,0.0,0.0,0.0,0.004032903889985475,0.0,0.0,0.0,0.0,0.0018352840968755854,0.0,0.006223190254380432,0.0011815482600337688,0.0006774604516134159,0.0006433871633417245,0.0,0.0,0.0,0.0,0.0025325251982197213,0.0022134643074290224,0.0,0.0,0.007281073233472362,0.0,0.0,0.0,0.0,0.0,0.006024761931389099,0.0,0.0,0.0,0.0,0.002704294075210943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008172082005739146,,0.0007169437829406295,
FADDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006217998986550484,0.004749899588309616,0.0,0.00039555422085130415,0.01411164487530382,0.004154371942050069,0.0,0.0,0.001943597427130194,0.00268473319771746,0.0,0.005192467427200843,0.0,0.0044411142597160945,0.005468294562081463,0.007568196901915343,0.0,0.013484180411804604,0.010590748000425313,0.004022750939403158,0.0,0.0,,0.001830192625989684,
FADDPle,0.0007218911872048358,0.0015741245896908412,0.0,0.00021518127351804908,0.002216679122002888,4.946568679783537e-05,0.0047625939961146065,0.001344209360561215,0.0009972681180987607,0.00041740025793389723,0.0,0.0018269484642085318,0.0015303138864341166,0.0,0.0003399902812099083,0.0008356104232849898,0.0008208044919705697,0.0,0.0,0.0023978927761739905,0.0016472984030582044,0.0007583593235947058,0.00011069866781946743,0.00633376396305161,0.004335379153734476,0.00012190919421714713,0.0,0.008989111983760014,0.027263195540673104,0.0009764771236201042,0.004125226215080516,0.004228452516066584,0.007402187347753251,0.0004058159595974598,0.00011040967020847888,0.001488327839386156,0.0,0.0005174488801102069,0.0,0.0034142321661795225,0.0,0.006312048728873951,0.003141271805806876,0.00618568158628462,0.00040779490476176194,0.004976261329872135,0.002650421396552291,0.001302377031558224,0.002239873054623992,0.0010415593110340482,,0.0026034098398968935,
FADFADH2tm,-0.0031389100472988744,-0.7252424298122803,-0.0011447942640768476,-8.639181160481126e-05,-0.006036660090178715,-0.002844463500346282,-0.3442001865597231,-0.0011532686045585816,-0.00035739804236452366,-0.013322383441201704,-0.0004996509335993143,-0.9257020133555486,-1.4972405159896037e-05,0.0,-0.4409147569098165,0.0,-0.0003434948922025422,0.0,-9.755638445668647e-05,-0.5628653882973635,-0.0032158165803461885,-0.00017074920705157536,-0.01618209768859113,-0.0005284009760694009,-5.3525842588740845e-05,-9.728924731852087e-05,-0.000380700599063436,-0.031251386181941225,-0.06385409648594222,-0.00016203588130068826,-0.18967589542986654,-0.46947722260939845,-0.5095366052131337,-0.00771858494715476,-0.1203077332246552,-0.3512007821689576,-0.005147684702936691,-0.07196377291610305,-0.24443637787602077,-0.25987359592033255,-0.12246059336239766,-0.00028446004530853833,-0.07013834595913512,-0.00038517427763058086,-0.23692516147551282,-0.051513909245576694,-0.2740517511802209,-0.42956349337950295,-3.0394705038955387,-0.16902165970924074,,-0.21292966112288553,
FADH2ETC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9791323203649247,0.0,,0.08847094794220989,
FADRx2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.107591049079311e-05,0.0,0.0,0.2781042692238665,0.0041812220945387875,0.0,0.094145218043376,0.0016248216797186308,0.042987019212351166,0.0,0.1063518866898347,0.09486750595331817,0.0,0.038597422041391535,0.00018641505646816432,0.07704492218702876,0.02357322388024201,0.0,0.17634321901874958,0.7177817697448737,0.0,,0.03584320974369249,
FADte,-0.0007218911872048358,-0.0015741245896908412,0.0,-0.00021518127351804908,-0.002216679122002888,-4.946568679783537e-05,-0.0047625939961146065,-0.001344209360561215,-0.0009972681180987607,-0.00041740025793389723,0.0,-0.0018269484642085318,-0.0015303138864341166,0.0,-0.0003399902812099083,-0.0008356104232849898,-0.0008208044919705697,0.0,0.0,-0.0023978927761739905,-0.0016472984030582044,-0.0007583593235947058,-0.00011069866781946743,-0.00633376396305161,-0.004335379153734476,-0.00012190919421714713,0.0,-0.008989111983760014,-0.027263195540673104,-0.0009764771236201042,-0.004125226215080516,-0.004228452516066584,-0.007402187347753251,-0.0004058159595974598,-0.00011040967020847888,-0.001488327839386156,0.0,-0.0005174488801102069,0.0,-0.0034142321661795225,0.0,-0.006312048728873951,-0.003141271805806876,-0.00618568158628462,-0.00040779490476176194,-0.004976261329872135,-0.002650421396552291,-0.001302377031558224,-0.002239873054623992,-0.0010415593110340482,,-0.0026034098398968935,
FAE180,0.00015941716062096235,0.0016485350333831352,0.0005792358328175614,0.0019473117162235691,0.0022164850016795847,0.0002581829483221315,0.0008356934913130628,0.007114401204859731,0.0012739861840469172,0.0004386428690040424,0.004991147386628612,0.0071872627514125344,0.005186949515908601,0.0008884415879059894,0.0004029315054709821,0.0008355081179339966,0.006592318829733894,0.005189219324942379,0.00183848839528057,0.013608435195689507,0.0012613237058298854,0.0012270484459215782,0.0004724133398552342,0.005112373684773124,0.0015714231539616448,0.000875111946871079,0.007656819564359128,0.0076631661336873215,0.017471793459056195,0.006294165486477896,0.0038737794566884795,0.007809504401593721,0.002239638745792569,0.0009535386318351453,0.0039834918848206,0.004767190709930809,0.0005151031614483488,0.00030541258122285085,0.004600083582854486,0.005017511719019434,0.0015749906373675943,0.009511764648191751,0.007676867064275131,0.017048416588596207,0.003662673311246697,0.0025124185848736194,0.003984381148129056,0.003646185586257811,0.004425186712919616,0.003122082427766482,,0.004348784026264441,
FAE181,0.0,0.0,0.0,0.0,0.0,0.0,0.00018299278940603494,0.0,0.0002300632743222229,0.0,0.0003201810994790515,0.0,0.0004804312687274583,0.00037797612554893293,4.042698757044475e-05,0.0003419174227952113,0.0,0.0,0.0,0.0,2.0990306204771205e-05,0.0003595030021121275,0.0,0.0,0.0012072485903533003,0.0,0.0,0.0,0.0005957203692422068,0.0,0.0,0.0006527870174139026,0.00012566700267830204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014553791520185717,0.0,0.00010697709163884464,0.00010084514791208904,0.0027210496280273126,0.0,0.0,0.0,0.0,9.108564357519044e-05,,0.0001679459115419798,
FAE200,8.050390449431567e-05,0.0,0.0,5.071003876894624e-05,0.0,6.29309524898625e-05,0.0002787550510202175,0.0,0.00010850927888677491,0.0,6.898419464015987e-05,0.0,0.0,8.045768947770558e-05,1.0583441849409296e-08,4.859485272817095e-05,0.0,0.0,0.00013388554399898316,0.0,0.00018801550740906857,4.364315196464769e-05,0.0,0.0,0.00016820847302807877,0.0,0.0,0.0,0.011331336066628263,8.294211393765148e-05,0.0,0.0018074730164226954,0.0009315877260680384,0.0,0.0,0.0,0.0,5.377809931328991e-05,0.0,0.0,0.00013401640297421128,0.0,0.007452659388355676,0.0,0.0017163819337905816,0.0,0.0,0.0,0.001685359914079509,5.486133965630633e-05,,0.0005795024839228153,
FAE201,0.0,0.0001960062289837583,0.00010427072892221252,0.0004917485130433394,0.0002319517102457843,8.489542167068769e-05,0.00020031941992734953,0.00141562474737863,0.0002765378281640591,2.5271756673014806e-05,0.0015506120051726887,0.0004126634961082748,0.0006444194659596824,0.00017775468987132144,3.5992663455541994e-05,8.366546432224811e-05,0.0010375666569529245,0.0002160599121835554,0.0017046028512814693,0.0017884881390555069,0.00026557537467266203,0.0002868503660874699,5.653591267531043e-05,0.0016223622049398817,0.0002799891634234317,0.0002615525211628183,0.003329026400732614,0.0014827325324458407,0.00122894774496004,0.001136815388217312,0.001313421121928855,0.0012345890816383394,0.0005221612916839427,0.00017082635817410852,0.0009492963951432662,0.0,7.368396424761698e-05,7.833813006463897e-05,0.0014908443609129916,0.0008719752709117479,0.0002699630900526406,0.004435378427682856,0.000224207675919337,0.0040086830180810435,0.001551330477194788,0.0004233887833324969,0.0,0.0,0.0027398267988401077,0.0005496697038811466,,0.0008865017306012366,
