Reaction,SN1,SN10,SN11,SN12,SN13,SN14,SN15,SN16,SN17,SN18,SN19,SN2,SN20,SN21,SN22,SN23,SN26,SN27,SN28,SN29,SN3,SN30,SN4,SN5,SN6,SN7,SN8,SN9,ST1,ST10,ST11,ST12,ST13,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST24,ST25,ST26,ST27,ST28,ST29,ST3,ST30,ST4,ST5,ST6,ST7,ST8,ST9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
S6TASE25ly,7.545149086926031e-05,0.00020015178309959006,0.0,0.0001193119905508229,0.0,6.992577483785258e-06,1.6259371514623076e-05,0.0012898139874594403,0.0,0.0,0.00016895837080296473,0.0,0.000235622490219778,0.00017635847820152059,0.0,0.0,0.00018490287647068192,0.0014227417989675312,0.0,2.8858117395806662e-05,0.00010971977004353939,0.0027506688080934016,0.0010994943672760706,1.94702076844262e-05,0.0032977381603737682,0.00010030906908411399,0.0001242277777822009,0.0,0.0008552255361970676,0.0,0.0,0.0,0.0,0.0,0.0003883832078617335,0.0,0.0,0.0,0.0,0.0,0.0,0.0033228899054232974,0.0038885599637642904,0.0,0.00012878754521994815,0.0,0.0004908175599239656,0.000124112015755709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000505824336586879,,0.0004193415876067413,
S6TASE26ly,7.545149086926031e-05,0.00020015178309959006,0.0,0.0001193119905508229,0.0,6.992577483785258e-06,1.6259371514623076e-05,0.0012898139874594403,0.0,0.0,0.00016895837080296473,0.0,0.000235622490219778,0.00017635847820152059,0.0,0.0,0.00018490287647068192,0.0014227417989675312,0.0,2.8858117395806662e-05,0.00010971977004353939,0.0027506688080934016,0.0010994943672760706,1.94702076844262e-05,0.0032977381603737682,0.00010030906908411399,0.0001242277777822009,0.0,0.0008552255361970676,0.0,0.0,0.0,0.0,0.0,0.0003883832078617335,0.0,0.0,0.0,0.0,0.0,0.0,0.0033228899054232974,0.0038885599637642904,0.0,0.00012878754521994815,0.0,0.0004908175599239656,0.000124112015755709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000505824336586879,,0.0004193415876067413,
SACCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011148486056429898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037055237445512436,,0.00018533145317129233,
SACCD4m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009842923433806639,0.0,0.0,0.0,0.0,0.0,0.0024192629972679923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846941905532501e-05,,7.085157730056649e-05,
SADT,0.0002263544726077458,0.029068239112541847,0.006150867468381678,0.007775111406059023,0.008394341953101132,0.0022548075517040992,0.0003414468018070775,0.17901225164329257,0.0,0.003087526092917642,0.01780919324752307,0.0024246127609236436,0.0017298180038957038,0.0025881443695525276,0.007174654120667188,0.0,0.0005547086294121791,0.10172115450761625,0.0,0.0011971578776912933,0.04442015087542611,0.13968132593396626,0.08386720978141352,0.0031266974901376556,0.08957947527028058,0.0019314905816425177,0.0007706697922708613,0.008251719755824068,0.03805815480028777,0.0007387508947671887,0.01724094480058998,0.004467251000698089,0.004222158842359728,0.02831379454641351,0.028335390826514376,0.007607668405488534,0.035830666301054616,0.007208439907009538,0.013591681277341738,0.0005840329145500974,0.0003591443066348383,0.047159331407638796,0.029455279199576582,0.00682648048096286,0.00364673269751838,0.0,0.02209222556539868,0.005861720208148143,0.0,0.06005012527394913,0.0,0.017588542537096817,0.0,0.005274188168759057,0.025954512100259185,0.029114435998798868,,0.02335882893505992,
SALMCOM,0.0,0.0,0.0,1.1664410343785949e-05,0.0,0.0,0.0,0.0,0.0,0.002018971214539731,0.0,0.021611887959311793,0.0,0.0,0.0,0.0,0.0065209585614569845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009428308744479092,,0.00045794591109200443,
SALMCOM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SAMHISTA,0.0,0.0,0.0,0.0017293987059079717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11067897998554982,0.0,0.0,0.004628911316679505,0.0,0.008360000778195443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038953563575548503,,0.0018666203137109193,
SAML,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017237829689419325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.227935638950686e-06,,2.512213971592751e-06,
SARCOXp,0.0,0.0,0.0016301974841679506,0.0,0.002542916805301201,0.0,0.0001359701602989928,0.0,0.0018139584733941553,0.0,0.0,0.0,0.00016698374130680936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792823982178135e-05,0.0,0.0,0.009022710771519761,0.0013867354028246506,0.0009671905540101596,5.3348637293483297e-05,0.028750280039586247,0.008371017191743489,0.03370527763514098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296917898548509,7.715299018804054e-05,0.0,0.0,0.0,0.0,0.041328867855087485,0.014295077879277552,0.0,0.0,0.0,0.07072794519507493,0.0005493838844048689,,0.0046981541335728025,
SARCStm,0.0,0.0,-0.0016301974841679506,0.0,-0.002542916805301201,0.0,-0.0001359701602989928,0.0,-0.0018139584733941553,0.0,0.0,0.0,-0.00016698374130680936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0792823982178135e-05,0.0,0.0,-0.009022710771519761,-0.0013867354028246506,-0.0009671905540101596,-5.3348637293483297e-05,-0.028750280039586247,-0.008371017191743489,-0.03370527763514098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03296917898548509,-7.715299018804054e-05,0.0,0.0,0.0,0.0,-0.041328867855087485,-0.014295077879277552,0.0,0.0,0.0,-0.07072794519507493,-0.0005493838844048689,,-0.0046981541335728025,
SARCStp,0.0,0.0,0.0016301974841679506,0.0,0.002542916805301201,0.0,0.0001359701602989928,0.0,0.0018139584733941553,0.0,0.0,0.0,0.00016698374130680936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792823982178135e-05,0.0,0.0,0.009022710771519761,0.0013867354028246506,0.0009671905540101596,5.3348637293483297e-05,0.028750280039586247,0.008371017191743489,0.03370527763514098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296917898548509,7.715299018804054e-05,0.0,0.0,0.0,0.0,0.041328867855087485,0.014295077879277552,0.0,0.0,0.0,0.07072794519507493,0.0005493838844048689,,0.0046981541335728025,
SARDHm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005019565603585918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004271877629510124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0495931757547257e-05,,9.010743235262604e-05,
SAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SBCOAACOTx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SBPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27403755545741854,0.0,0.0,0.0,0.004700372963135641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024607014118593944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010785528959340335,,0.006455391043152051,
SBPP1er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SBPP3er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SBT_Dtde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04232837264800445,0.0,0.0,0.014056580919910461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002562725034537187,,0.0011702948860140326,
SBTD_D2,0.0,0.0,0.0,0.0,0.0,0.0005772844121996824,0.0,0.8980553078676627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7667738757912654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07267941789617698,,0.03522567270212122,
SBTR,0.0,0.0,0.0,0.0,0.0,0.0005772844121996824,0.0,0.8980553078676627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04232837264800445,0.0,0.0,0.7808304567111771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07524214293071428,,0.03639596758813525,
SCP2x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SCPx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03302601230598858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026802808002738395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012964128194899354,,0.0007293358192361643,
SE10,0.0,0.0,0.0,0.0,0.0,0.00011196502772521091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027793631149167965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111650208882149,,0.00058077073871507,
SE3,0.0,0.0,0.0,0.0,0.0,0.0013493349238630648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803327197621518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004831438061080312,,0.0020653786490429007,
SE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011146039087901601,0.0,0.0,0.0,0.0,0.0,0.0,0.037213183590301326,0.0,0.01857329363129784,0.055154488718292836,0.0,0.0,0.0,0.0,0.0,0.004348185341725955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036964624963440974,0.0,0.0,0.0,0.0,0.0,0.004992682727025493,,0.0032603340832058213,
SE6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482399267265734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217209380548669,,0.0010045732310112027,
SE8,0.0,0.0,0.0,0.0,0.0,0.0014457314662150917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028249718437774858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011384907380529042,,0.0006138759719983788,
SEAHCYSHYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SEAHCYStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SEASMETtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SEBACACT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SEBACIDTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SEBCOACROT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SEBCOAPET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SELMETAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Ser/Thrtg,-7.545149086926031e-05,-0.00020015178309959006,0.0,-0.0001193119905508229,0.0,-0.000167035058159154,-1.6259371514623076e-05,-0.007009715430266125,0.0,0.0,-0.00016895837080296473,0.0,-0.0003970787335213118,-0.00017635847820152059,0.0,0.0,-0.00018490287647068192,-0.00309760770973465,0.0,-2.8858117395806662e-05,-0.0011311965652677114,-0.006297635897715042,-0.0010994943672760706,-1.94702076844262e-05,-0.0057231504898228635,-0.00010030906908411399,-0.00021331798988607676,0.0,-0.0023701513781188423,0.0,0.0,0.0,0.0,0.0,-0.0003883832078617335,-0.00019845689411508965,0.0,-6.534238753489365e-05,0.0,0.0,0.0,-0.0077799418389151165,-0.0038885599637642904,0.0,-0.00012878754521994815,0.0,-0.002532186599105104,-0.000124112015755709,0.0,-0.0003857391996930592,0.0,0.0,0.0,0.0,0.0,-0.0012577503808185947,,-0.0009065102934512392,
SER_Lt1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SER_Lte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERALANaEx,0.0002445609690990921,0.012833178287612495,0.0,0.0,0.0,3.8902139667258297e-05,0.004520522472413521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005627710065984568,0.009123227200269094,0.0033298517176500913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007593810584485914,0.0,0.0,0.0,0.0,0.0,0.0,0.0010344121701237232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001366222120908934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014033058706250678,,0.0006546961146668992,
SERARGALAr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERARGALAt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERARGTRPr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERARGTRPt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERASNNaEx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERATB0tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001694096328830256,0.0,0.0,0.0,0.0,0.0,0.0003330329040252968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008728780095610653,0.0,0.0037912277289577656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002928023291725864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002675029990513374,0.003941878628915407,0.0,0.0,6.83117851722386e-05,,0.0004775331540080002,
SERCYSARGr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERCYSARGt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
SERCYSNaEx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020937570263018915,0.0,0.0041320935982303054,0.0,0.0,0.00100926536835905,0.0,0.0,0.0,0.0004802495011986333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009628023530496128,,0.0004611887142796429,
