DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
ACOD;THRA,1,0,22,25
ACONTa;ADK3m,0,1,23,24
ACONTa;ADPt4,1,0,22,25
ACONTa;AGTim,0,1,23,24
ACONTa;ALATA_L,0,1,23,24
ACONTa;ALDD2x,3,0,20,25
ACONTa;ALDD2y,8,2,15,23
ACONTa;ARTFR12,0,1,23,24
ACONTa;ASNN,5,0,18,25
ACONTa;ASPGLUm,0,1,23,24
ACONTa;ASPPROASCT1,0,1,23,24
ACONTa;ATPS4m,1,0,22,25
ACONTa;ATPt4,1,0,22,25
ACONTa;C161CPT1,0,1,23,24
ACONTa;CACT4r,0,1,23,24
ACONTa;CO2t,0,1,23,24
ACONTa;COAtp,0,1,23,24
ACONTa;COAtr,0,1,23,24
ACONTa;CRNCARtp,0,1,23,24
ACONTa;CRNtim,0,1,23,24
ACONTa;CSNATp,0,1,23,24
ACONTa;CSNATr,0,1,23,24
ACONTa;CYANSTm,0,1,23,24
ACONTa;CYOOm2,1,0,22,25
ACONTa;CYOR_u10m,1,0,22,25
ACONTa;CYSO,0,1,23,24
ACONTa;DESAT16_1,0,1,23,24
ACONTa;DHRT_2mbcoa,0,1,23,24
ACONTa;ECOAH9m,0,1,23,24
ACONTa;FUMTSULtm,0,1,23,24
ACONTa;GLXtm,0,1,23,24
ACONTa;GLXtp,0,1,23,24
ACONTa;GLYATm,0,1,23,24
ACONTa;GLYtm,1,0,22,25
ACONTa;HACD9m,0,1,23,24
ACONTa;HCO3Ee,0,1,23,24
ACONTa;HCO3Em,0,1,23,24
ACONTa;HMGCOASi,1,0,22,25
ACONTa;HMGCOAtx,0,1,23,24
ACONTa;HMGLx,0,1,23,24
ACONTa;ILETAm,0,1,23,24
ACONTa;ILEt5m,0,1,23,24
ACONTa;MAL_Lte,1,0,22,25
ACONTa;O2t,0,1,23,24
ACONTa;O2tp,0,1,23,24
ACONTa;PLMCOAPTr,0,1,23,24
ACONTa;PPItm,0,1,23,24
ACONTa;PRO1x,0,1,23,24
ACONTa;SQORm,0,1,23,24
ACONTa;THR3Dx,0,1,23,24
ACONTa;TSULt4_3,0,1,23,24
ACONTam;AKGCITtm,0,1,23,24
ACONTam;AKGDa1,0,1,23,24
ACONTam;AKGDa2,0,1,23,24
ACONTam;AKGDb,0,1,23,24
ACONTam;ALASm,0,1,23,24
ACONTam;ALDD2x,0,1,23,24
ACONTam;BILIRED,0,1,23,24
ACONTam;BILIRUBtr,0,1,23,24
ACONTam;CITOXAtm,0,1,23,24
ACONTam;CO2t,0,1,23,24
ACONTam;COt,0,1,23,24
ACONTam;CPPPGO,0,1,23,24
ACONTam;DLD,0,1,23,24
ACONTam;ENO,0,1,23,24
ACONTam;FCLTm,0,1,23,24
ACONTam;FE2tm,0,1,23,24
ACONTam;FUMAC,0,1,23,24
ACONTam;GALK,0,1,23,24
ACONTam;GALM2,0,1,23,24
ACONTam;GALU,0,1,23,24
ACONTam;GTPGDPtm,0,1,23,24
ACONTam;HGNTOR,0,1,23,24
ACONTam;HMBS,0,1,23,24
ACONTam;HOXG,0,1,23,24
ACONTam;MACACIr,0,1,23,24
ACONTam;NDP7er,0,1,23,24
ACONTam;OCOAT1m,0,1,23,24
ACONTam;OXAPItm,0,1,23,24
ACONTam;PHEMEtm,0,1,23,24
ACONTam;PPBNGS,0,1,23,24
ACONTam;PPPG9tm,0,1,23,24
ACONTam;PPPGOm,0,1,23,24
ACONTam;PYRtm,0,1,23,24
ACONTam;SUCOAS1m,0,1,23,24
ACONTam;TYRTA,0,1,23,24
ACONTam;UDPG4E,0,1,23,24
ACONTam;UDPGD,0,1,23,24
ACONTam;UDPGLCAter,0,1,23,24
ACONTam;UGLT,0,1,23,24
ACONTam;UPP3S,0,1,23,24
ACONTam;UPPDC1,0,1,23,24
ACONTb;ADK3m,0,1,23,24
ACONTb;ADNK1,1,0,22,25
ACONTb;ADPt4,1,0,22,25
ACONTb;AGTim,0,1,23,24
ACONTb;AHC,1,0,22,25
ACONTb;ALATA_L,0,1,23,24
ACONTb;ALDD2x,3,0,20,25
ACONTb;ALDD2y,8,2,15,23
ACONTb;ARCOAATp,1,0,22,25
ACONTb;ARCOAATr,1,0,22,25
ACONTb;ARTFR12,0,1,23,24
ACONTb;ARTFR54,1,0,22,25
ACONTb;ASNN,5,0,18,25
ACONTb;ASPGLUm,0,1,23,24
ACONTb;ASPPROASCT1,0,1,23,24
ACONTb;ATPS4m,1,0,22,25
ACONTb;ATPt4,1,0,22,25
ACONTb;BETALDHxm,1,0,22,25
ACONTb;BHMT,1,0,22,25
ACONTb;C161CPT1,0,1,23,24
ACONTb;CACT4r,0,1,23,24
ACONTb;CACT7p,1,0,22,25
ACONTb;CACT7r,1,0,22,25
ACONTb;CATp,1,0,22,25
ACONTb;CHLtm,1,0,22,25
ACONTb;CHOLD2m,1,0,22,25
ACONTb;CO2t,0,1,23,24
ACONTb;COAtp,1,1,22,24
ACONTb;COAtr,1,1,22,24
ACONTb;CRNCARtp,1,1,22,24
ACONTb;CRNtim,1,1,22,24
ACONTb;CSNATp,1,1,22,24
ACONTb;CSNATr,1,1,22,24
ACONTb;CYANSTm,0,1,23,24
ACONTb;CYOOm2,1,0,22,25
ACONTb;CYOR_u10m,1,0,22,25
ACONTb;CYSO,0,1,23,24
ACONTb;DESAT16_1,0,1,23,24
ACONTb;DESAT18_1,1,0,22,25
ACONTb;DESAT24_51,1,0,22,25
ACONTb;DHRT_2mbcoa,0,1,23,24
ACONTb;DMGDHm,1,0,22,25
ACONTb;DMGtm,1,0,22,25
ACONTb;ECOAH9m,0,1,23,24
ACONTb;FAE180,1,0,22,25
ACONTb;FAE201,1,0,22,25
ACONTb;FAE221,1,0,22,25
ACONTb;FAE224,1,0,22,25
ACONTb;FAE241,1,0,22,25
ACONTb;FAE244,1,0,22,25
ACONTb;FALDtm,1,0,22,25
ACONTb;FALDtx,1,0,22,25
ACONTb;FUMTSULtm,0,1,23,24
ACONTb;GLUDxm,1,0,22,25
ACONTb;GLUDym,1,0,22,25
ACONTb;GLXtm,0,1,23,24
ACONTb;GLXtp,0,1,23,24
ACONTb;GLYATm,0,1,23,24
ACONTb;GLYBtm,1,0,22,25
ACONTb;GLYtm,1,0,22,25
ACONTb;GLYtp,1,0,22,25
ACONTb;GNMT,1,0,22,25
ACONTb;HACD180,1,0,22,25
ACONTb;HACD201,1,0,22,25
ACONTb;HACD221,1,0,22,25
ACONTb;HACD224,1,0,22,25
ACONTb;HACD241,1,0,22,25
ACONTb;HACD244,1,0,22,25
ACONTb;HACD9m,0,1,23,24
ACONTb;HCO3Ee,0,1,23,24
ACONTb;HCO3Em,0,1,23,24
ACONTb;HMGCOASi,1,0,22,25
ACONTb;HMGCOAtx,0,1,23,24
ACONTb;HMGLx,0,1,23,24
ACONTb;HSD180,1,0,22,25
ACONTb;HSD201,1,0,22,25
ACONTb;HSD221,1,0,22,25
ACONTb;HSD224,1,0,22,25
ACONTb;HSD241,1,0,22,25
ACONTb;HSD244,1,0,22,25
ACONTb;ILETAm,0,1,23,24
ACONTb;ILEt5m,0,1,23,24
ACONTb;MAL_Lte,1,0,22,25
ACONTb;METAT,1,0,22,25
ACONTb;NADHtru,1,0,22,25
ACONTb;NADtru,1,0,22,25
ACONTb;NRVNCCOAtr,1,0,22,25
ACONTb;NRVNCCOAtxc,1,0,22,25
ACONTb;O2t,0,1,23,24
ACONTb;O2tp,0,1,23,24
ACONTb;PLMCOAPTr,0,1,23,24
ACONTb;PPItm,0,1,23,24
ACONTb;PRO1x,0,1,23,24
ACONTb;RTOT5,1,0,22,25
ACONTb;SARCOXp,1,0,22,25
ACONTb;SARCStm,1,0,22,25
ACONTb;SARCStp,1,0,22,25
ACONTb;SQORm,0,1,23,24
ACONTb;TECR180,1,0,22,25
ACONTb;TECR201,1,0,22,25
ACONTb;TECR221,1,0,22,25
ACONTb;TECR224,1,0,22,25
ACONTb;TECR241,1,0,22,25
ACONTb;TECR244,1,0,22,25
ACONTb;TETPENT6COAtr,1,0,22,25
ACONTb;THR3Dx,0,1,23,24
ACONTb;TSULt4_3,0,1,23,24
ACONTbm;AKGCITtm,0,1,23,24
ACONTbm;AKGDa1,0,1,23,24
ACONTbm;AKGDa2,0,1,23,24
ACONTbm;AKGDb,0,1,23,24
ACONTbm;ALASm,0,1,23,24
ACONTbm;ALDD2x,0,1,23,24
ACONTbm;BILIRED,0,1,23,24
ACONTbm;BILIRUBtr,0,1,23,24
ACONTbm;CITOXAtm,0,1,23,24
ACONTbm;CO2t,0,1,23,24
ACONTbm;COt,0,1,23,24
ACONTbm;CPPPGO,0,1,23,24
ACONTbm;DLD,0,1,23,24
ACONTbm;ENO,0,1,23,24
ACONTbm;FCLTm,0,1,23,24
ACONTbm;FE2tm,0,1,23,24
ACONTbm;FUMAC,0,1,23,24
ACONTbm;GALK,0,1,23,24
ACONTbm;GALM2,0,1,23,24
ACONTbm;GALU,0,1,23,24
ACONTbm;GTPGDPtm,0,1,23,24
ACONTbm;HGNTOR,0,1,23,24
ACONTbm;HMBS,0,1,23,24
ACONTbm;HOXG,0,1,23,24
ACONTbm;MACACIr,0,1,23,24
ACONTbm;NDP7er,0,1,23,24
ACONTbm;OCOAT1m,0,1,23,24
ACONTbm;OXAPItm,0,1,23,24
ACONTbm;PHEMEtm,0,1,23,24
ACONTbm;PPBNGS,0,1,23,24
ACONTbm;PPPG9tm,0,1,23,24
ACONTbm;PPPGOm,0,1,23,24
ACONTbm;PYRtm,0,1,23,24
ACONTbm;SUCOAS1m,0,1,23,24
ACONTbm;THRA,1,0,22,25
ACONTbm;TYRTA,0,1,23,24
ACONTbm;UDPG4E,0,1,23,24
ACONTbm;UDPGD,0,1,23,24
ACONTbm;UDPGLCAter,0,1,23,24
ACONTbm;UGLT,0,1,23,24
ACONTbm;UPP3S,0,1,23,24
ACONTbm;UPPDC1,0,1,23,24
ACRNtm;ADNK1,1,0,22,25
ACRNtm;ADNtm,1,0,22,25
ACRNtm;AMPPHm,1,0,22,25
ACRNtm;ARTFR12,0,1,23,24
ACRNtm;C30CPT1,0,1,23,24
ACRNtm;COAtr,0,1,23,24
ACRNtm;CSNAT2m,0,1,23,24
ACRNtm;DESAT16_1,0,1,23,24
ACRNtm;ECOAH1m,2,0,21,25
ACRNtm;GLUDxm,4,0,19,25
ACRNtm;GLUDym,3,0,20,25
ACRNtm;HACD1m,2,0,21,25
ACRNtm;L_LACtcm,0,1,23,24
ACRNtm;L_LACtm,0,1,23,24
ACRNtm;PCRNtm,0,1,23,24
ACRNtm;PIATPLtm,1,0,22,25
ACTNMO;ADK1,0,1,23,24
ACTNMO;AMPt4,1,0,22,25
ACTNMO;APAT2rm,0,1,23,24
ACTNMO;ASP1DC,0,1,23,24
ACTNMO;BALAtmr,0,1,23,24
ACTNMO;GLUDxm,0,1,23,24
ACTNMO;L_LACtcm,0,2,23,23
ACTNMO;L_LACtm,0,2,23,23
ACTNMO;MMSAD3m,0,1,23,24
ACTNMO;NDPK1,1,1,22,24
ACTNMO;NH4tm,0,1,23,24
ACTNMO;PPCOAtm,0,1,23,24
ACTNMO;PPItm,1,0,22,25
ACYP;ASPDH,2,1,21,24
ACYP;PEPCK,2,1,21,24
ACt2m;ALDD2x,2,0,21,25
ACt2m;ALDD2y,6,0,17,25
ACt2m;ASNN,5,0,18,25
ACt2m;ECOAH9m,0,1,23,24
ACt2m;GLYtm,1,0,22,25
ACt2m;HACD9m,0,1,23,24
ACt2m;HMGCOASi,1,0,22,25
ACt2m;TIGGLYc,0,1,23,24
ACt2m;TIGGLYte,0,1,23,24
ACt2m;TIGGLYtm,0,1,23,24
ADCim;ADK1,0,1,23,24
ADCim;AMPt4,1,0,22,25
ADCim;APAT2rm,0,1,23,24
ADCim;ASP1DC,0,1,23,24
ADCim;BALAtmr,0,1,23,24
ADCim;GLUDxm,0,1,23,24
ADCim;L_LACtcm,0,2,23,23
ADCim;L_LACtm,0,2,23,23
ADCim;MMSAD3m,0,1,23,24
ADCim;NDPK1,1,1,22,24
ADCim;NH4tm,0,1,23,24
ADCim;PPCOAtm,0,1,23,24
ADCim;PPItm,1,0,22,25
ADHAPtx;GLUDxm,1,0,22,25
ADHAPtx;GLUDym,1,0,22,25
ADK1;ADK3m,0,4,23,21
ADK1;AKGGHTRDtm,0,1,23,24
ADK1;ALDD2y,0,1,23,24
ADK1;AMPt4,0,4,23,21
ADK1;ATPt4,0,3,23,22
ADK1;CITRt2m,0,1,23,24
ADK1;CITRtm,0,1,23,24
ADK1;CO2t,0,1,23,24
ADK1;DRIBt,0,1,23,24
ADK1;DRPA,0,1,23,24
ADK1;DURIPP,0,2,23,23
ADK1;ENO,0,1,23,24
ADK1;GAPD,0,1,23,24
ADK1;GTPGDPtm,0,2,23,23
ADK1;HCO3Em,0,1,23,24
ADK1;HCO3tm,0,1,23,24
ADK1;HEX12,0,1,23,24
ADK1;NDPK6,0,2,23,23
ADK1;NTD1,0,2,23,23
ADK1;O2t,0,2,23,23
ADK1;PGK,0,1,23,24
ADK1;PGM,0,1,23,24
ADK1;PIGTHRDLtm,0,1,23,24
ADK1;PIt2m_2,0,1,23,24
ADK1;PPM,0,2,23,23
ADK1;PPM2,0,1,23,24
ADK1;PYNP2r,0,2,23,23
ADK1;SUCOAS1m,0,1,23,24
ADK1;URIK4,0,2,23,23
ADK3m;ALASm,0,1,23,24
ADK3m;AMPt4,0,2,23,23
ADK3m;ATP1ter,0,1,23,24
ADK3m;ATPt4,0,2,23,23
ADK3m;BILDGLUCRabc,0,1,23,24
ADK3m;BILIRED,0,1,23,24
ADK3m;BILIRUBtr,0,1,23,24
ADK3m;CBPSam,0,2,23,23
ADK3m;CITRORNtm,0,1,23,24
ADK3m;CITRte,0,2,23,23
ADK3m;COt,0,1,23,24
ADK3m;CPPPGO,0,1,23,24
ADK3m;DHRT_2mbcoa,0,1,23,24
ADK3m;ECOAH9m,0,1,23,24
ADK3m;FCLTm,0,1,23,24
ADK3m;FE2tm,0,1,23,24
ADK3m;FUM,0,1,23,24
ADK3m;GALK,0,1,23,24
ADK3m;GALM2,0,1,23,24
ADK3m;GALU,0,1,23,24
ADK3m;GLCOASYNT,0,1,23,24
ADK3m;GLUTCOADHm,0,1,23,24
ADK3m;HACD9m,0,1,23,24
ADK3m;HCO3Em,0,2,23,23
ADK3m;HCO3tm,0,1,23,24
ADK3m;HMBS,0,1,23,24
ADK3m;HOXG,0,1,23,24
ADK3m;ICDHyrm,0,1,23,24
ADK3m;ICITMALtm,0,1,23,24
ADK3m;ILETAm,0,1,23,24
ADK3m;ILEt5m,0,1,23,24
ADK3m;NDP7er,0,1,23,24
ADK3m;NH4tm,0,1,23,24
ADK3m;OCBTm,0,2,23,23
ADK3m;ORNt4m,0,1,23,24
ADK3m;OXALSUCCCLm,0,1,23,24
ADK3m;OXOADLR,0,1,23,24
ADK3m;PHEMEtabc,0,1,23,24
ADK3m;PPBNGS,0,1,23,24
ADK3m;PPPG9tm,0,1,23,24
ADK3m;PPPGOm,0,1,23,24
ADK3m;PROAKGOX1m,0,1,23,24
ADK3m;UDPG4E,0,1,23,24
ADK3m;UDPGCURtr,0,1,23,24
ADK3m;UDPGD,0,1,23,24
ADK3m;UGLT,0,1,23,24
ADK3m;UGT1A2r,0,1,23,24
ADK3m;UMPtr,0,1,23,24
ADK3m;UPP3S,0,1,23,24
ADK3m;UPPDC1,0,1,23,24
ADNK1;ADSK,1,0,22,25
ADNK1;AHCYStn,1,0,22,25
ADNK1;AKGtn,1,0,22,25
ADNK1;ALDD2y,0,2,23,23
ADNK1;AMETtn,1,0,22,25
ADNK1;APAT2rm,1,0,22,25
ADNK1;ARGN,1,0,22,25
ADNK1;ATPS4m,5,1,18,24
ADNK1;BALAtmr,1,0,22,25
ADNK1;BPNT,1,0,22,25
ADNK1;CATp,1,0,22,25
ADNK1;CBPSam,1,0,22,25
ADNK1;CHOLK,7,1,16,24
ADNK1;CHOLtu,7,1,16,24
ADNK1;CITRte,1,0,22,25
ADNK1;CMPACNAtg,1,0,22,25
ADNK1;CMPSAS,1,0,22,25
ADNK1;CO2t,1,0,22,25
ADNK1;CO2tn,1,0,22,25
ADNK1;CSNATm,1,0,22,25
ADNK1;CYOOm2,5,1,18,24
ADNK1;CYOR_u10m,5,1,18,24
ADNK1;CYSt4,10,12,13,13
ADNK1;DHPM1,1,0,22,25
ADNK1;DURAD,1,0,22,25
ADNK1;ECOAH1m,0,1,23,24
ADNK1;ETHPL,0,5,23,20
ADNK1;FALDtn,1,0,22,25
ADNK1;FALDtx,1,0,22,25
ADNK1;GALASE17ly,1,0,22,25
ADNK1;GALASE18ly,1,0,22,25
ADNK1;GALASE19ly,1,0,22,25
ADNK1;GALK,1,0,22,25
ADNK1;GALNTg,1,0,22,25
ADNK1;GALU,1,0,22,25
ADNK1;GALtly,1,0,22,25
ADNK1;GLACter,1,0,22,25
ADNK1;GLCURter,1,0,22,25
ADNK1;GLCURtly,1,0,22,25
ADNK1;GLRASE,1,0,22,25
ADNK1;GLUDxm,3,0,20,25
ADNK1;GNMT,1,0,22,25
ADNK1;GULLACter,1,0,22,25
ADNK1;H2Otg,1,0,22,25
ADNK1;H2Otly,1,0,22,25
ADNK1;HACD1m,0,1,23,24
ADNK1;HAS1,1,0,22,25
ADNK1;HAS2,1,0,22,25
ADNK1;HAtly,1,0,22,25
ADNK1;HCO3E,1,0,22,25
ADNK1;HCO3Em,1,0,22,25
ADNK1;HMGCOASi,1,0,22,25
ADNK1;HYAL,1,0,22,25
ADNK1;Htg,1,0,22,25
ADNK1;ICDHyrm,1,0,22,25
ADNK1;MMSAD3m,1,0,22,25
ADNK1;NACHEX24ly,1,0,22,25
ADNK1;NACHEX25ly,1,0,22,25
ADNK1;NAGA2ly,1,0,22,25
ADNK1;NAGLCAly,1,0,22,25
ADNK1;NDP7g,1,0,22,25
ADNK1;NDPK3,15,17,8,8
ADNK1;NTD2,1,1,22,24
ADNK1;NTD4,1,0,22,25
ADNK1;O2t,3,13,20,12
ADNK1;O2tn,1,0,22,25
ADNK1;O2tp,1,0,22,25
ADNK1;OCBTm,1,0,22,25
ADNK1;ORNt4m,1,0,22,25
ADNK1;OXALSUCCCLm,1,0,22,25
ADNK1;PAPStg,1,0,22,25
ADNK1;PAPtg,1,0,22,25
ADNK1;PGMT,1,0,22,25
ADNK1;PItg,1,0,22,25
ADNK1;PYNP2r,1,0,22,25
ADNK1;S6TASE24ly,1,0,22,25
ADNK1;SADT,1,0,22,25
ADNK1;SARCOXp,1,0,22,25
ADNK1;SARCStp,1,0,22,25
ADNK1;SO4tl,1,0,22,25
ADNK1;Ser/Thrtg,1,0,22,25
ADNK1;THRD_L,4,8,19,17
ADNK1;UAGDP,1,0,22,25
ADNK1;UDPACGALtl,1,0,22,25
ADNK1;UDPGALtg,1,0,22,25
ADNK1;UDPGD,1,0,22,25
ADNK1;UDPtl,1,0,22,25
ADNK1;UGALNACtg,1,0,22,25
ADNK1;UGLCNACtg,1,0,22,25
ADNK1;UGLT,1,0,22,25
ADNK1;UPPN,1,0,22,25
ADNK1;URIK4,0,1,23,24
ADNK1;UROLACer,1,0,22,25
ADNK3;ENO,0,1,23,24
ADNK3;GAPD,0,1,23,24
ADNK3;NDPK3,0,2,23,23
ADNK3;NTD2,0,1,23,24
ADNK3;PGK,0,1,23,24
ADNK3;PGM,0,1,23,24
ADNK3;URIK4,0,1,23,24
ADNtm;AHCYStn,1,0,22,25
ADNtm;AKGtn,1,0,22,25
ADNtm;AMETtn,1,0,22,25
ADNtm;APAT2rm,1,0,22,25
ADNtm;ARGN,1,0,22,25
ADNtm;ATPS4m,6,0,17,25
ADNtm;BALAtmr,1,0,22,25
ADNtm;CATp,1,0,22,25
ADNtm;CBPSam,1,0,22,25
ADNtm;CITRte,1,0,22,25
ADNtm;CO2tn,1,0,22,25
ADNtm;CSNATm,1,0,22,25
ADNtm;CYOOm2,5,0,18,25
ADNtm;CYOOm3,1,0,22,25
ADNtm;CYOR_u10m,6,0,17,25
ADNtm;DHPM1,1,0,22,25
ADNtm;DURAD,1,0,22,25
ADNtm;FALDtn,1,0,22,25
ADNtm;FALDtx,1,0,22,25
ADNtm;GLUDxm,2,0,21,25
ADNtm;GNMT,1,0,22,25
ADNtm;HCO3Em,1,0,22,25
ADNtm;HMGCOASi,1,0,22,25
ADNtm;MMSAD3m,1,0,22,25
ADNtm;NTD2,1,0,22,25
ADNtm;O2Stm,1,0,22,25
ADNtm;O2tp,1,0,22,25
ADNtm;OCBTm,1,0,22,25
ADNtm;ORNt4m,1,0,22,25
ADNtm;PYNP2r,1,0,22,25
ADNtm;SARCOXp,1,0,22,25
ADNtm;SARCStp,1,0,22,25
ADNtm;UPPN,1,0,22,25
ADPOHc;ALATA_L,5,2,18,23
ADPOHt;ALATA_L,5,2,18,23
ADPT;NDPK3,0,2,23,23
ADPT;O2t,0,1,23,24
ADPt4;AKGACONtm,0,1,23,24
ADPt4;AKGGHTRDtm,1,1,22,24
ADPt4;AKGPItm,0,1,23,24
ADPt4;APAT2rm,1,0,22,25
ADPt4;ATPS4m,4,4,19,21
ADPt4;ATPt4,1,2,22,23
ADPt4;BALAtmr,1,0,22,25
ADPt4;CAtm7,0,2,23,23
ADPt4;CBPSam,0,1,23,24
ADPt4;CITRt2m,0,1,23,24
ADPt4;CITRte,0,1,23,24
ADPt4;CITRtm,0,1,23,24
ADPt4;CO2t,0,2,23,23
ADPt4;CYOOm2,3,4,20,21
ADPt4;CYOOm3,1,0,22,25
ADPt4;CYOR_u10m,4,4,19,21
ADPt4;DHPM1,1,0,22,25
ADPt4;DOPAMT,0,1,23,24
ADPt4;DURAD,1,0,22,25
ADPt4;G5SADr,1,1,22,24
ADPt4;G6PDH2r,0,1,23,24
ADPt4;GLU5SAtmc,1,1,22,24
ADPt4;GLUDym,0,2,23,23
ADPt4;GLYC3Ptmc,1,0,22,25
ADPt4;GND,0,1,23,24
ADPt4;GSADHm,1,0,22,25
ADPt4;HCO3E,1,0,22,25
ADPt4;HCO3Em,0,1,23,24
ADPt4;HOMOVALte,0,1,23,24
ADPt4;ICDHyrm,1,0,22,25
ADPt4;ICITACONtm,1,0,22,25
ADPt4;L_LACtcm,0,1,23,24
ADPt4;L_LACtm,0,1,23,24
ADPt4;MMSAD3m,1,0,22,25
ADPt4;NAtm,0,2,23,23
ADPt4;NH4t3r,1,0,22,25
ADPt4;NH4tm,2,2,21,23
ADPt4;NTD2,1,0,22,25
ADPt4;O2Stm,1,0,22,25
ADPt4;OCBTm,0,1,23,24
ADPt4;ORNTArm,0,1,23,24
ADPt4;OXALSUCCCLm,1,0,22,25
ADPt4;P5CDm,1,0,22,25
ADPt4;PGL,0,1,23,24
ADPt4;PIATPLtm,0,2,23,23
ADPt4;PIGTHRDLtm,1,1,22,24
ADPt4;PIMALtm,2,1,21,24
ADPt4;PIt2m_2,1,1,22,24
ADPt4;PPM,0,1,23,24
ADPt4;PROtm,1,0,22,25
ADPt4;PYNP2r,1,1,22,24
ADPt4;RPE,0,1,23,24
ADPt4;SO3AKGtm,1,1,22,24
ADPt4;SO3MALtm,1,1,22,24
ADPt4;SO4AKGtm,1,0,22,25
ADPt4;SO4MALtm,1,0,22,25
ADPt4;SUCCACONtm,1,1,22,24
ADPt4;TKT1,0,1,23,24
ADPt4;TKT2,0,1,23,24
ADPt4;TYRDOPO,0,1,23,24
ADPt4;UPPN,1,0,22,25
ADSK;ALATA_L,5,0,18,25
ADSK;B3GALTg,0,1,23,24
ADSK;B3GNT39g,0,1,23,24
ADSK;B3GNT51g,0,1,23,24
ADSK;CERT2gt,0,1,23,24
ADSK;CO2t,1,0,22,25
ADSK;DHFRm,0,1,23,24
ADSK;DHFRx,0,1,23,24
ADSK;DNAMTSEn,1,0,22,25
ADSK;ENO,1,0,22,25
ADSK;FUCACNGALACGLCGALGLUSIDEte,0,1,23,24
ADSK;FUCACNGALACGLCGALGLUSIDEtg,0,1,23,24
ADSK;FUT32g,0,1,23,24
ADSK;G6PDH2rer,0,1,23,24
ADSK;GDPFUCtg,0,1,23,24
ADSK;GDPtg,0,1,23,24
ADSK;GFUCS,0,1,23,24
ADSK;GMAND,0,1,23,24
ADSK;GMPtg,0,1,23,24
ADSK;GNDer,0,1,23,24
ADSK;H2O2tn,1,0,22,25
ADSK;HCO3E,1,0,22,25
ADSK;MAN1PT2,0,1,23,24
ADSK;MAN6PI,0,1,23,24
ADSK;MTHFR3,1,0,22,25
ADSK;O2St,1,0,22,25
ADSK;O2Stn,1,0,22,25
ADSK;O2tn,1,0,22,25
ADSK;PGLer,0,1,23,24
ADSK;PMANM,0,1,23,24
ADSK;SEAHCYSHYD,1,0,22,25
ADSK;SEAHCYStn,1,0,22,25
ADSK;SEASMETtn,1,0,22,25
ADSK;SELMETAT,1,0,22,25
ADSK;SPODMn,1,0,22,25
ADSK;ST3GAL31g,0,1,23,24
ADSK;UDPGNP,1,0,22,25
ADSK;UGCGc,0,1,23,24
AG13T10g;ALATA_L,1,0,22,25
AG13T11g;ALATA_L,1,0,22,25
AG13T12g;ALATA_L,1,0,22,25
AG13T13g;ALATA_L,1,0,22,25
AG13T14g;ALATA_L,1,0,22,25
AG13T15g;ALATA_L,1,0,22,25
AG13T16g;ALATA_L,2,0,21,25
AG13T16g;UDPGNP,1,0,22,25
AG13T17g;ALATA_L,2,0,21,25
AG13T17g;UDPGNP,1,0,22,25
AG13T18g;ALATA_L,2,0,21,25
AG13T18g;UDPGNP,1,0,22,25
AG13T1g;GDPFUCtg,0,1,23,24
AG13T1g;GDPtg,0,1,23,24
AG13T1g;GFUCS,0,1,23,24
AG13T1g;GMAND,0,1,23,24
AG13T1g;GMPtg,0,1,23,24
AG13T1g;MAN1PT2,0,1,23,24
AG13T1g;MAN6PI,0,1,23,24
AG13T1g;PMANM,0,1,23,24
AG13T2g;GDPFUCtg,0,1,23,24
AG13T2g;GDPtg,0,1,23,24
AG13T2g;GFUCS,0,1,23,24
AG13T2g;GMAND,0,1,23,24
AG13T2g;GMPtg,0,1,23,24
AG13T2g;MAN1PT2,0,1,23,24
AG13T2g;MAN6PI,0,1,23,24
AG13T2g;PMANM,0,1,23,24
AG13T3g;GDPFUCtg,0,1,23,24
AG13T3g;GDPtg,0,1,23,24
AG13T3g;GFUCS,0,1,23,24
AG13T3g;GMAND,0,1,23,24
AG13T3g;GMPtg,0,1,23,24
AG13T3g;MAN1PT2,0,1,23,24
AG13T3g;MAN6PI,0,1,23,24
AG13T3g;PMANM,0,1,23,24
AG13T4g;ALATA_L,1,0,22,25
AG13T5g;ALATA_L,1,0,22,25
AG13T6g;ALATA_L,1,0,22,25
AG13T7g;ALATA_L,1,0,22,25
AG13T8g;ALATA_L,1,0,22,25
AG13T9g;ALATA_L,1,0,22,25
AGLPH;GLUDxm,1,0,22,25
AGLPH;GLUDym,1,0,22,25
AGLPR;GLUDxm,1,0,22,25
AGLPR;GLUDym,1,0,22,25
AGLPT;GLUDxm,1,0,22,25
AGLPT;GLUDym,1,0,22,25
AGMO;GLUDxm,1,0,22,25
AGMO;GLUDym,1,0,22,25
AGPAT1;AGPAT1m,0,1,23,24
AGPAT1;ARTPLM1m,0,1,23,24
AGPAT1;C160CPT2,0,1,23,24
AGPAT1;C160CRNt,0,1,23,24
AGPAT1;CACT3r,0,1,23,24
AGPAT1;CDPDAGtm,0,1,23,24
AGPAT1;CDSm,0,1,23,24
AGPAT1;CRNtim,0,1,23,24
AGPAT1;CYTDK2m,0,1,23,24
AGPAT1;CYTDtm,0,1,23,24
AGPAT1;CYTK1m,0,1,23,24
AGPAT1;DUTCP,0,1,23,24
AGPAT1;ENO,0,1,23,24
AGPAT1;FBA2,0,1,23,24
