DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
2AOBUTtm;PHEMEtabc,0,1,29,25
2AOBUTtm;PItn,0,1,29,25
2AOBUTtm;PLMCOAPTr,2,0,27,26
2AOBUTtm;PMTCOAFABP1tc,0,1,29,25
2AOBUTtm;PMTCOAPTr,0,2,29,24
2AOBUTtm;PPA,1,0,28,26
2AOBUTtm;PPBNGS,0,1,29,25
2AOBUTtm;PPCOACRNtm,0,1,29,25
2AOBUTtm;PPCOAOm,0,2,29,24
2AOBUTtm;PPCOAtm,0,1,29,25
2AOBUTtm;PPItm,0,2,29,24
2AOBUTtm;PPPG9tm,0,1,29,25
2AOBUTtm;PPPGOm,0,1,29,25
2AOBUTtm;PRPNCOAHYDm,0,2,29,24
2AOBUTtm;PYK7,0,1,29,25
2AOBUTtm;PYRtm,0,1,29,25
2AOBUTtm;RTOT4,1,1,28,25
2AOBUTtm;SE3,0,1,29,25
2AOBUTtm;SERCYSNaEx,0,1,29,25
2AOBUTtm;SOAT2,0,1,29,25
2AOBUTtm;SUCCICITtm,1,0,28,26
2AOBUTtm;SUCCt4_3,1,0,28,26
2AOBUTtm;SUCOAS1m,1,0,28,26
2AOBUTtm;THDm,1,2,28,24
2AOBUTtm;THFtm,0,1,29,25
2AOBUTtm;THRA,0,1,29,25
2AOBUTtm;THRtm,1,2,28,24
2AOBUTtm;TTDCPT1,1,2,28,24
2AOBUTtm;TTDCPT2,1,2,28,24
2AOBUTtm;TTDCRNt,1,2,28,24
2AOBUTtm;TYRDOPO,0,1,29,25
2AOBUTtm;UDPGD,0,1,29,25
2AOBUTtm;UDPGLCAter,0,1,29,25
2AOBUTtm;UGT1A2r,0,1,29,25
2AOBUTtm;UPP3S,0,1,29,25
2AOBUTtm;UPPDC1,0,1,29,25
2HBLACte;2HBt2,0,1,29,25
2HBt2;L_LACt2r,0,1,29,25
2HYOXPLCte;G6PDH2r,1,0,28,26
2HYOXPLCte;GND,1,0,28,26
2HYOXPLCte;HEX12,1,0,28,26
2HYOXPLCte;PGL,1,0,28,26
2HYOXPLCte;PPItm,1,0,28,26
2HYOXPLCte;RPE,1,0,28,26
2HYOXPLCte;TALA,1,0,28,26
2HYOXPLCte;TKT1,1,0,28,26
2HYOXPLCte;TKT2,1,0,28,26
2M3HVACc;AACOAT,0,1,29,25
2M3HVACc;ACACT1r,0,1,29,25
2M3HVACc;HMGL,0,1,29,25
2M3HVACte;AACOAT,0,1,29,25
2M3HVACte;ACACT1r,0,1,29,25
2M3HVACte;HMGL,0,1,29,25
2M3OVACm;AACOAT,0,1,29,25
2M3OVACm;ACACT1r,0,1,29,25
2M3OVACm;HMGL,0,1,29,25
2M3OVACtm;AACOAT,0,1,29,25
2M3OVACtm;ACACT1r,0,1,29,25
2M3OVACtm;HMGL,0,1,29,25
2M3OVCOAm;AACOAT,0,1,29,25
2M3OVCOAm;ACACT1r,0,1,29,25
2M3OVCOAm;HMGL,0,1,29,25
2MCITt;AACOAT,0,8,29,18
2MCITt;ACACPYRtm,0,2,29,24
2MCITt;ACACT1r,0,8,29,18
2MCITt;ACACT1rm,0,1,29,25
2MCITt;ACCOAL2,1,0,28,26
2MCITt;ACOAS,1,0,28,26
2MCITt;AHCYStn,0,1,29,25
2MCITt;AKGICITtm,1,0,28,26
2MCITt;AKGMALtm,1,0,28,26
2MCITt;AKGSUCCtm,0,3,29,23
2MCITt;AKGtn,0,1,29,25
2MCITt;ALDD2y,1,0,28,26
2MCITt;AMETtn,0,1,29,25
2MCITt;ASPGLUm,1,0,28,26
2MCITt;ASPTAm,1,0,28,26
2MCITt;CHOLtu,1,0,28,26
2MCITt;CO2tm,0,1,29,25
2MCITt;CO2tn,0,1,29,25
2MCITt;CYSGLYex,2,0,27,26
2MCITt;CYSt4,3,9,26,17
2MCITt;DHFR,0,1,29,25
2MCITt;DHFRx,0,1,29,25
2MCITt;DHFtm,0,1,29,25
2MCITt;FALDtn,0,1,29,25
2MCITt;FUMMALtm,0,1,29,25
2MCITt;FUMSUCCtm,0,1,29,25
2MCITt;GLYATm,0,2,29,24
2MCITt;GLYtm,0,1,29,25
2MCITt;GTPGDPtm,0,1,29,25
2MCITt;HMGDH,0,1,29,25
2MCITt;HMGL,0,6,29,20
2MCITt;HMGS,0,1,29,25
2MCITt;ICDHyr,1,0,28,26
2MCITt;LHCYSTIN,0,1,29,25
2MCITt;LHCYSTINt,0,1,29,25
2MCITt;MALACONtm,1,0,28,26
2MCITt;MAL_Lte,1,4,28,22
2MCITt;MALtm,1,0,28,26
2MCITt;MDHm,1,0,28,26
2MCITt;OAADC,1,0,28,26
2MCITt;OCOAT1m,0,2,29,24
2MCITt;OXALSUCCCL,1,0,28,26
2MCITt;PPAm,1,0,28,26
2MCITt;PPItm,1,0,28,26
2MCITt;PYRtm,0,2,29,24
2MCITt;SFGTH,0,1,29,25
2MCITt;SUCOAS1m,0,1,29,25
2MCITt;THR3Dx,0,2,29,24
2MCITt;THRA,1,0,28,26
2OXOADPTm;4MPTNLte,1,0,28,26
2OXOADPTm;4MPTNLtm,1,0,28,26
2OXOADPTm;ACONTam,1,0,28,26
2OXOADPTm;ADNK3,2,0,27,26
2OXOADPTm;AHC,2,0,27,26
2OXOADPTm;AHCYStn,2,0,27,26
2OXOADPTm;AKGCITtm,1,0,28,26
2OXOADPTm;AKGtn,2,0,27,26
2OXOADPTm;ALCD1,2,0,27,26
2OXOADPTm;AMETtn,2,0,27,26
2OXOADPTm;CHSTEROLt2,1,0,28,26
2OXOADPTm;CO2tn,2,0,27,26
2OXOADPTm;FALDtn,2,0,27,26
2OXOADPTm;GLUDym,1,0,28,26
2OXOADPTm;GLYATm,1,0,28,26
2OXOADPTm;GLYtm,1,0,28,26
2OXOADPTm;HCO3E,1,0,28,26
