"entrezgene_id"	"V2"
NA	2399.84401014
NA	0
NA	5807.62250454
NA	0
NA	23127.7002393
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	10188.8114115
NA	0
NA	0
NA	9145.86221187
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	11276.936902
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	1861.4174694
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	7591.66340462
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	5584.25240821
NA	0
NA	0
NA	0
NA	10835.1166129
NA	0
NA	0
NA	0
NA	0
NA	0
NA	26004.2798711
NA	0
NA	0
NA	0
NA	0
NA	7641.6085586
NA	0
NA	0
NA	0
NA	0
NA	0
NA	2135.15533255
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	24489.9744167
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	15084.733778
NA	0
NA	0
NA	2963.0727064
NA	0
NA	0
NA	5377.42824494
NA	0
677800	5926.14541279
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	8540.6213302
NA	0
NA	0
NA	0
692201	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	2360.82215632
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	5377.42824494
NA	0
NA	0
NA	0
NA	2135.15533255
NA	0
NA	1382.76726299
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	2268.60254083
NA	0
NA	0
NA	2739.44457761
NA	0
NA	0
NA	21421.5584184
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	2460.85699345
NA	0
NA	0
NA	694.276450034
100505753	0
100533177	0
100507608	0
NA	0
NA	44995.9941793
NA	28742.9526181
NA	6015.42820621
64693	269.182966607
NA	253.165758698
NA	0
339263	11568.8370667
653240	0
100132386	0
730755	5309.82628986
81872	0
NA	2017.35967669
441518	183458.953746
283673	406.013877554
NA	1083.51166129
NA	26422.0663495
NA	279049.178877
402317	0
NA	23363.9985815
NA	0
NA	0
727800	341892.211789
85293	0
83897	0
83896	0
4539	23172804.8788
54627	30805.5061745
NA	528.927368355
NA	627.173056645
386684	0
386682	0
337968	0
NA	223.714272132
NA	0
NA	1287.72117617
NA	6134.81250479
NA	59402.5074443
NA	0
5462	2546.25240404
NA	16688.5704153
NA	3095.7476037
NA	0
NA	9121.92016419
NA	349.015775513
51157	173020.551584
NA	0
NA	2688.71412247
81856	26568.1667457
284366	0
84258	530.445688045
23636	229217.791873
NA	3253.57003055
NA	583.09462897
NA	320.508968242
10638	0
94115	0
NA	0
NA	0
NA	684.861144403
NA	12120.2556616
NA	1052.10552618
NA	0
NA	1293.45712796
163486	49683.4781404
NA	305.342928735
NA	2139.65039641
NA	0
NA	5202.79731649
NA	1288.67363266
NA	941.776622357
NA	8947.31758402
NA	0
NA	3732.40520857
NA	24543.7394539
NA	4447.85093345
375035	145979.852723
NA	781.645020799
11116	13753.7863918
NA	0
NA	2798.85421905
NA	515.774645163
NA	485.587165931
NA	1855.75277838
NA	17250.3638749
NA	745.522786205
NA	0
NA	0
22828	223308.966034
NA	21441.0858189
NA	0
NA	1308.02308661
NA	0
25790	4535.47662259
NA	35750.4400405
2532	52671.2202453
NA	4021.89924137
NA	2310.446566
NA	359.382580726
9534	83653.5996115
NA	2032.66787659
NA	14770.8318034
NA	0
NA	1830.13314219
NA	671.660274233
NA	0
NA	0
NA	0
NA	0
NA	0
NA	669.080933702
NA	0
NA	239.588387151
NA	1185.22908256
255758	66186.3880934
NA	0
NA	2882.19479133
NA	752.282707842
NA	35272.2835728
NA	0
NA	539.741868451
1427	6344.91533504
NA	0
NA	10656.1880817
1396	33069.5607401
NA	0
NA	625.821390575
NA	8305.73075456
NA	337.652471194
NA	6948.66672457
NA	1933.29643959
NA	592.614541279
NA	4366.63346206
NA	0
NA	0
151230	36897.2204863
100526832	36897.2204863
NA	0
NA	12194.4829492
NA	488.857113177
339398	10742.1250824
NA	0
NA	0
NA	0
NA	967.93708409
NA	129609.136382
NA	3220.49307091
NA	3699.12261435
NA	0
NA	0
NA	1999.18158504
NA	850.725952813
196792	1726.99054935
286827	23481.5506223
NA	0
NA	359.382580726
NA	83925.1807014
10962	43254.3173037
NA	1676.08153089
NA	2928.91624869
9311	1690.71979754
NA	0
170575	14321.3142652
NA	904.870361897
NA	453.366315733
NA	1419.95660258
NA	0
NA	476.425143933
NA	443.781648334
84960	7543.63921811
445328	79792.0985815
26211	0
NA	5335.08629026
1443	0
728489	1015.96449666
NA	12440.8661246
NA	1383.78102198
NA	0
NA	3631.32929348
9623	0
NA	0
NA	0
NA	1073.4976903
NA	39840.1260919
NA	17550.5075687
NA	13239.2610286
NA	0
NA	8172.97869016
NA	4886.22085718
6827	630625.675998
NA	0
NA	19658.7548074
NA	1356.01592834
NA	16875.8569771
NA	33413.7185193
NA	44873.1605105
NA	0
NA	0
114960	0
NA	4197.36186267
NA	2025.91482716
NA	1088.9292196
NA	3666.42834882
NA	1610.24653545
NA	122.060161928
NA	37593.9849624
4893	246389.918573
NA	0
NA	0
NA	3587.90517167
NA	3871.74833636
NA	11276.936902
NA	1557.00335242
NA	999.017632661
NA	558.578696507
NA	36947.1014205
NA	0
NA	778.501676211
NA	27131.5697813
NA	6015.42820621
NA	3667.27023823
NA	2191.55566209
NA	15740.2852927
NA	918.927611477
NA	5800.37203949
NA	32897.2080867
4056	730.824979598
NA	0
NA	63427.9590939
NA	645.291389393
NA	861.66506002
NA	0
NA	4688.96857344
NA	425.778775992
51239	27403.6971837
NA	0
81890	163561.613393
1147	100887.322232
NA	4234.72474289
NA	3082.60217863
83463	5183.36506032
NA	2883.62587117
NA	318.051615802
NA	0
NA	0
NA	52700.74868
NA	7199.53203042
NA	0
2946	18124.9298216
NA	1613.22847348
NA	3156.31657855
NA	5279.65682231
NA	268.002884381
NA	1447.56293732
84342	79903.5311027
NA	1668.85704153
NA	0
NA	3291.47371164
NA	393.470359386
84986	150346.510921
NA	0
NA	4609.22420995
55559	6659.44616826
3931	21460.5479215
NA	18675.204775
NA	1786.96077063
4111	0
5790	0
NA	0
NA	11916.2880763
NA	703.954242974
NA	1600.7779781
NA	1035.2268279
79037	1463.61454247
NA	186.022501747
83755	0
85294	0
221914	1289.57135028
NA	370.857120341
NA	613.913583989
125113	183.263569092
NA	7739.01028994
NA	0
NA	17265.9047432
NA	19544.8834287
NA	0
NA	2487.20449873
NA	0
NA	0
NA	735.142089182
NA	507617.004895
NA	0
6494	231772.658562
NA	3498.56777382
NA	289.512587464
NA	685.669717183
NA	0
NA	1243.60224937
NA	103920.642419
NA	3491.55661595
NA	725.952813067
2086	54787.693719
55333	121091.944128
402	311003.201299
NA	4768.16297581
286467	99.1738815666
NA	797.75034403
NA	446.511212548
NA	4669.87189692
NA	1272.20646321
NA	0
NA	0
NA	0
NA	235.316957234
NA	1132.09015683
NA	0
NA	2619.19235021
NA	3402.12207364
NA	664.487700748
NA	581.926102659
NA	0
NA	1788.79543261
388646	473.318867525
NA	1885.59172225
NA	469.492522598
494115	79973.2566233
NA	7107.23033772
NA	1008.26779593
10011	254650.963611
NA	0
NA	2774.34196077
NA	804.379848274
NA	1441.09739567
NA	0
375346	11453.0775395
NA	0
NA	1917.97308604
NA	4057.22131055
NA	3534.0502056
NA	8777.26323104
NA	0
NA	0
NA	839.251807014
NA	0
23234	76945.4915898
NA	255072.728449
NA	1095.77783104
NA	2292.48256758
NA	3238.45121071
NA	629.893980969
NA	522.26821084
NA	0
414919	110211.296779
NA	0
NA	2851.53314462
NA	8870.16298924
594855	0
NA	1906.22182862
7416	1035934.43473
NA	0
221504	289.032307791
NA	878.61157406
NA	4770.12115362
51075	600026.180845
NA	2900.91034193
NA	77229.0226667
100526830	188.927212249
NA	791.229224051
NA	1647.55248356
NA	0
NA	0
NA	0
NA	0
NA	644.575194732
NA	54423.6322752
NA	2795.48616344
NA	8883.5525882
3073	224733.945144
4722	302328.68651
NA	0
NA	31791.1615655
54741	762298.970712
81606	1201223.79476
NA	1251.64278115
113179	15447.1854725
5500	1456997.3785
NA	9899.35654182
NA	3020.86996335
NA	5462.61522704
NA	0
NA	0
NA	0
445329	0
NA	3906.47253668
NA	0
NA	766.177111417
63940	94914.2189253
NA	994.455908311
NA	0
27040	1245.42694793
NA	0
NA	1035.2268279
NA	1220.08876146
NA	0
NA	567.705034657
NA	0
NA	229.731902869
51517	209470.499836
NA	2624.91412634
1388	951275.871986
NA	2292.48256758
NA	2889.36443012
11277	0
NA	569.374755347
NA	2263.4017097
1903	21727.168954
286223	21727.168954
NA	6475.05081981
NA	0
NA	343.646302044
54978	526957.649342
NA	19677.8418194
NA	2123.99987104
NA	531.833562687
NA	2474.83913546
NA	1525.6451413
NA	101091.830452
NA	0
NA	356.733569075
NA	31471.4739073
388799	418.416606955
NA	0
NA	684.861144403
1192	3362709.12731
NA	0
23564	913476.321439
NA	243.812867529
NA	0
NA	0
NA	0
NA	291.254889897
NA	0
NA	0
NA	0
NA	578.448456627
NA	10513.7993617
6235	702756.160776
NA	4759.44949034
NA	2313.79382651
NA	0
NA	1655.53663185
NA	596.265144203
NA	197697.594414
NA	2224.3679509
NA	4182.44419051
NA	101836.328542
10720	351.834965945
534	19070.2089693
NA	6347.12842026
7693	129252.945386
NA	18100.3372804
NA	1517.6713862
NA	1226.96250096
NA	4308.3253001
NA	921.84484199
NA	204.062631923
NA	1206.15212971
NA	0
2968	25298.8230648
NA	241.180336567
51202	8296.60357791
NA	901.804736729
NA	0
NA	631.263315711
NA	361.620330295
NA	23201.1832603
NA	1894.81974047
388559	24242.3443928
NA	3283.20367719
91664	46982.1263113
NA	11163.7339899
100528032	862.518193743
22914	862.518193743
NA	0
NA	7931.50266174
729767	0
NA	5784.48456627
NA	91461.8515898
NA	585.44581699
NA	4696.19070448
NA	6150.77076846
2013	322190.482257
NA	322.645694697
NA	4441.1230917
NA	3287.33349313
147040	295797.265324
NA	26452.9389441
NA	59029.4964161
NA	10309.3890613
NA	74754.5255712
NA	1366.49941283
NA	1167.75251432
NA	4259.86980773
NA	2233.70096328
NA	5389.9048766
NA	3941.82522932
NA	0
NA	1821.71345814
NA	27671.2208884
NA	0
NA	63684.2402298
10537	3472.81934494
NA	5679.09560403
147699	17167.6122266
NA	6994.22976045
388551	0
NA	0
NA	715.224446372
151295	1693.41950285
1241	10665.7344988
NA	13801.3842788
56413	3772.34991015
NA	0
NA	0
NA	0
NA	4275.55031009
1773	14160.3142727
145553	28713.0590243
342900	0
1454	337318.850394
NA	0
NA	6660.11755107
NA	0
10850	0
10379	16072.7560089
2592	73600.1172858
3046	1877.46417173
3047	0
NA	7785.01676211
9080	231171.705546
NA	5172.18289208
NA	105461.801699
NA	942.795861126
NA	43903.7775542
NA	4086.67729014
NA	567.150635209
3672	28747.1996212
NA	28215.1700625
NA	0
NA	1212.44728696
NA	1145.93972071
NA	0
NA	581.537633966
NA	7126.91089666
NA	0
390916	78785.5766119
730087	5032.84189056
NA	7919.48523346
NA	0
7652	1178.76392329
NA	8230.75751777
30851	617086.13669
NA	2534.49859924
NA	194.952081388
8906	51912.4151667
NA	12007.32079
NA	0
7643	79341.947251
NA	662.970605541
55739	376261.317514
53345	1990.72983474
NA	0
4207	2356.98965282
100271849	2356.98965282
NA	1325.94121108
NA	373.240520857
NA	1585.54436551
2595	52514.6073648
NA	0
NA	11906.2875947
NA	2247.14542308
NA	1278.40746955
NA	0
26140	23813.2133568
29803	421736.579379
NA	0
NA	0
107987373	187698.455063
6150	187698.455063
NA	2175.13951481
101060200	4734.78120719
NA	0
NA	0
NA	123.356467811
NA	3484.57350272
3444	0
NA	2458.25291197
NA	188.07067696
79086	152860.097316
NA	4995.80430498
NA	0
157574	16010.439684
NA	0
NA	401.078902247
7106	228586.271836
NA	0
NA	0
NA	283.575317604
NA	0
NA	2445.31473875
NA	0
NA	0
NA	7892.27050757
8904	759111.633354
NA	0
339231	196233.683009
NA	6325.13342078
NA	7624.88731449
255798	0
NA	0
494551	664.053536945
NA	49015.2403712
4112	0
NA	25080.9033305
NA	69831.1323191
NA	420.233176884
57128	44281.3534181
26292	134918.772234
NA	4384.94987759
NA	0
NA	1703.11510397
155006	0
NA	413.648326534
NA	36484.2076242
768206	656.847031616
NA	153.478395997
NA	395.076360853
NA	1196.83101588
NA	8810.02209935
NA	1741.04314911
NA	240.182899278
10195	173692.174212
NA	483.163269928
NA	21827.5081171
NA	41487.9161087
NA	584.267857599
NA	110204.884875
NA	11993.2129318
NA	1332.02351021
NA	1635.02885826
NA	15507.3051809
NA	480.763452362
NA	12539.184953
79729	66851.26486
401397	264344.842902
NA	6382.00275224
NA	2656.9025498
NA	198908.913417
NA	401.63364485
NA	16603.7492188
NA	2233.70096328
NA	8122.54895739
NA	0
NA	120.841084156
255809	6308.5995257
654502	0
NA	2119.57025713
NA	23242.5640774
339210	6867.93532694
646951	354.555708458
NA	1168.5357152
NA	1302.15751223
NA	0
NA	183.824303794
NA	740.453357995
NA	0
51024	1557381.11006
NA	0
NA	2271.13729228
NA	4810.530689
NA	0
NA	88596.5614091
NA	747.12124844
NA	0
NA	0
NA	875.961162072
NA	3350.55144493
NA	140.077725628
283	71072.3033772
NA	711.718444183
NA	2101.32317694
NA	4796.08465089
NA	1063.66712537
NA	1812.36485925
NA	0
594857	0
NA	406.12744787
NA	0
NA	0
120376	40299.5081915
NA	109595.45694
NA	190.164456599
NA	1619.22560535
NA	0
441272	37958.3170231
NA	0
NA	0
255374	19592.8703208
646282	0
NA	0
NA	0
NA	635.407276208
NA	634.019924076
285311	0
NA	0
NA	0
NA	0
NA	12668.142088
NA	0
344167	103.559602435
387104	1342.80289122
NA	0
NA	0
390877	1512.40169389
NA	0
100130894	2453.25080039
NA	309.905149655
54492	37744.1219745
NA	3238.45121071
285588	0
NA	13488.6716234
NA	453.720508167
79441	32871.7843755
NA	366.180485784
NA	2562.18639906
387804	1961.52487812
NA	1409.61711275
NA	0
NA	170376.680618
NA	8281.1728211
107984142	131504.566957
401562	71.6636538072
NA	0
NA	0
92482	35385.1426902
390231	0
346562	0
NA	11029.9807257
NA	0
NA	11586.6139938
NA	0
NA	961.526904725
NA	1100.8908218
NA	5218.65950344
NA	653.275872276
57412	3865.30615943
NA	21494.6922305
100528020	0
NA	105997.044618
440503	29007.9587194
NA	0
NA	41805.8429315
NA	477.600534913
NA	664.487700748
NA	143052.548974
NA	0
730005	24655.0011985
153218	3215.46390796
613227	0
344022	0
NA	206.38317358
51400	182730.676504
728279	0
NA	0
NA	754.236688901
10809	349259.928555
NA	1948.86661226
100131539	251.557428727
NA	121054.024072
NA	34451.9979083
NA	1810.76665391
NA	2356.98965282
55384	3498.78963746
NA	0
NA	463.12779143
NA	51.4313009612
NA	476.816297581
NA	1462.87720517
NA	1099.92850465
NA	0
728130	3034.7633703
NA	0
64506	13644.2013801
NA	10754.8564899
NA	0
NA	0
NA	9443.28862526
400954	7145.79921361
NA	0
NA	347.761826619
NA	0
NA	8028.97120443
NA	0
NA	0
NA	0
NA	0
NA	2633.84240569
NA	746.481041714
245927	0
NA	0
NA	662.970605541
NA	2265.0633793
NA	198.483339184
442319	35108.6172847
NA	6129.41689133
NA	21114.8262404
23053	208959.031771
NA	3808.27705216
NA	1820.57131804
NA	0
NA	0
NA	0
NA	343.240100741
NA	0
389124	0
NA	0
440956	0
414152	176.559257333
NA	0
100271715	1163.64021038
NA	0
728858	303.428553006
NA	0
7866	305870.204644
NA	24334.6283805
440854	217.026252038
9189	261617.82134
NA	8226.50305066
NA	698.031551026
NA	2581.16555757
NA	3558.59222092
114841037	0
100188893	0
NA	1749.28388691
NA	0
NA	11168.5048164
221092	364882.838444
NA	329.230300711
751071	20057.7229356
NA	0
NA	6872.92604087
NA	1512.40169389
NA	23315.7442631
NA	964.721346269
NA	2209.90201847
NA	406.696253819
NA	226.771671399
728588	0
84820	7201.38033911
NA	52247.2771216
643680	3727.61393103
NA	0
NA	0
NA	2061.5292866
NA	128057.558612
NA	0
NA	4180.88007526
NA	0
NA	1563.99169781
654463	95.8669941323
NA	187.463605698
256223	0
NA	8799.42803718
NA	2560.68011664
NA	0
NA	0
NA	0
NA	3054.56901324
4515	4078.93219382
NA	13217.0756727
NA	615.214248362
NA	2041.21072146
729475	155.951195074
NA	0
NA	1744.03078214
NA	393.648158916
NA	0
342	2476.59808296
NA	0
NA	4168.15012287
645027	673.42561509
728597	163.135463611
NA	6574.66698627
NA	384.61076189
NA	6483.24486405
219537	528.285855476
NA	508.548380432
NA	0
NA	0
NA	10941.8974723
NA	557.353407345
NA	0
NA	0
NA	0
NA	0
646754	0
NA	182.457508782
NA	133.7545487
NA	1988.91181662
649238	0
NA	2508.60340445
NA	0
NA	0
NA	1175.63208594
NA	8686.61485721
NA	602.450467276
NA	1496.80992385
NA	183.205757241
NA	7504.46554786
NA	3139.25540786
389763	0
NA	240.580882541
101059953	0
125150	163289.737867
NA	0
2856	1648.33183667
64283	49961.841806
353149	162.224092306
100130742	4275.90007697
NA	5771.55031507
729920	6167.54965611
NA	3174.72075685
101059938	0
NA	0
NA	8166.96914701
NA	40152.9010835
NA	303.11182174
644070	329.230300711
NA	0
NA	1785.86177876
NA	0
NA	252.505326284
107985075	643.860588086
NA	0
NA	3779.36388582
NA	4370.28449338
NA	0
NA	861.153989404
NA	76892.1982688
NA	2432.00272384
341392	0
79680	135522.574246
NA	6772.33466736
NA	3846.1076189
340267	1184.51282386
11331	1537892.83408
100130357	2610.16741777
NA	0
100996648	0
NA	358867.239667
NA	1237.16851892
NA	0
NA	274.721972778
NA	0
NA	166345.563968
84461	98738.9952554
NA	0
392862	11870.926503
NA	986.014007561
NA	0
NA	544.124531968
NA	3622.2177783
NA	0
NA	19136.0890731
NA	4398.12739255
NA	1132.40550228
NA	453.720508167
NA	9419.52195926
NA	2828.38758338
NA	7016.22360252
NA	49809.9010426
NA	0
NA	0
NA	2144.86058406
NA	260.431502446
NA	50044.3050876
NA	0
NA	0
100132994	0
137886	195939.916967
100130361	0
NA	0
NA	375.897896734
NA	1511.27723166
644019	1844.04447849
NA	200.539451124
646174	0
NA	5498.38975729
360226	0
NA	451.252719855
NA	0
NA	12033.2418306
NA	80.7062604855
NA	1767.65256568
NA	1479.02101134
NA	0
NA	0
NA	0
NA	0
286430	727.316531564
NA	824.946378485
NA	271.130835879
4586	0
692094	0
NA	0
55889	0
730112	2751.42465594
728411	22495.0012806
55670	82167.2108898
NA	1086.09057378
NA	888.015673477
NA	327.190000256
NA	5508.5850314
389207	293.018289835
NA	0
NA	447.773516156
NA	9944.55908311
134121	2556.8149391
134111	100358.730331
NA	13682.8802463
NA	610.044380729
NA	0
NA	0
NA	391.349225373
NA	2444.28556588
NA	1247.16302889
NA	1223.25166168
NA	667.159391676
60493	113565.895879
440270	83896.2938074
NA	114924.007813
157855	0
NA	0
NA	446.053955802
NA	0
NA	0
2576	0
645073	0
26748	0
2579	0
2578	0
NA	3598.62214294
57594	81279.4295223
102724473	1079.4837369
100507650	1551.33189776
NA	501.521805228
NA	18674.0273458
NA	5763.28950832
NA	0
NA	0
NA	286.937870778
NA	0
1654	1042802.07486
NA	8595.58028342
NA	2911.75239516
64601	197932.199805
NA	0
NA	5570.86091562
NA	1684.34527394
NA	0
NA	707.671304371
NA	1167.12670911
NA	11500.2425832
NA	678.989380889
NA	0
728957	0
NA	3557.00710189
NA	843.314013244
NA	0
NA	0
NA	122.060161928
100132396	0
NA	0
NA	384.102017496
NA	0
NA	0
NA	0
100131980	0
NA	0
NA	5826.75513333
4636	24350.1942409
100287083	0
170949	0
NA	0
NA	7575.15978853
NA	26067.2861825
NA	2867.31811265
85508	0
NA	0
NA	1425.76657231
NA	0
NA	718.765161453
NA	9405.05668751
407975	1247.34160321
NA	0
55628	35588.9582518
NA	6605.64558373
79716	14251.1349248
NA	368.503966024
NA	0
NA	656.228531586
NA	1345.91483303
NA	3162.56671039
386672	0
386677	0
NA	1054.65299719
NA	933.701367289
NA	655.353380693
NA	14009.6156908
NA	5340.34253291
100526842	385.376410387
652991	93.3401238273
283514	0
NA	291.547314485
NA	0
NA	0
NA	17522.0889813
NA	9054.19989572
NA	933.326236165
NA	0
NA	5126.14655125
NA	4603.8111457
NA	285.246684899
NA	0
NA	0
NA	0
NA	0
NA	1902.89072888
388795	448.119020412
NA	801.419848832
NA	0
NA	0
NA	533.788833138
245930	0
NA	416.01880405
245929	0
NA	60820.9660787
NA	450.902368365
NA	539.741868451
NA	0
NA	623.13546186
NA	0
128954	0
NA	1018.28565246
NA	0
NA	0
NA	0
NA	0
NA	0
400831	2353.46298501
NA	0
NA	0
NA	0
NA	228.826733827
3166	0
NA	4475.0515874
2642	358.384603797
NA	0
6248	0
51032	2391.60844387
729515	68593.4742407
56900	371578.645814
NA	0
NA	0
NA	0
NA	0
NA	20837.0919353
NA	628.530574084
728833	242.287129935
NA	2351.26417188
8718	23568.4527366
9906	18682.6091598
NA	6781.35561907
NA	235.89043479
NA	0
NA	0
NA	199.027501869
NA	1354.81084865
NA	566.781636747
100129094	2673.24396066
NA	0
643136	1668.85704153
NA	228.107718167
NA	0
116123	0
NA	5456.62855937
NA	0
NA	156.624123639
NA	5255.76697243
NA	32141.4222579
100131187	1532060.41607
NA	0
126638	81.3620412516
NA	1931.0465518
NA	26454.8720732
343505	0
NA	955.725041888
NA	694.691687146
NA	19437.756954
NA	356.733569075
NA	0
NA	458.737954545
NA	0
NA	0
NA	0
606495	10654.9074951
NA	147.701487908
NA	581.926102659
NA	3703.840883
NA	14713.7977015
NA	1152.30605249
NA	885.308308618
646262	0
84809	44644.328956
NA	0
284498	178.723572997
100287898	1378.07991633
NA	285.527163448
219293	73033.4821999
NA	0
100126346	0
100126316	0
NA	0
NA	0
100126297	0
100126354	0
NA	0
100126350	0
NA	0
NA	0
NA	0
100126343	0
100126296	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
100126339	0
100302114	0
100126308	0
NA	0
NA	0
100126330	0
NA	0
NA	5693.74755347
NA	1434.68935389
NA	0
NA	997.873282567
NA	0
NA	1409.61711275
NA	0
NA	0
NA	419.625903507
NA	1534.78395997
NA	0
NA	0
NA	3258.64105616
NA	0
NA	2945.041838
NA	0
NA	0
NA	0
NA	0
NA	1393.82940109
NA	0
NA	16824.6574702
10437	11821.2388746
NA	1338.1618674
NA	0
NA	0
NA	0
NA	639.606002702
NA	0
147710	0
NA	1003.04361046
NA	0
NA	226.15352432
NA	6325.13342078
NA	0
NA	805.495493001
NA	0
NA	762.155184322
729431	0
NA	3357.00722806
NA	0
NA	0
NA	9074.41016334
NA	0
NA	0
NA	0
NA	0
NA	2356.0334704
NA	2313.79382651
NA	0
NA	1728.45907873
NA	578.448456627
NA	0
NA	0
NA	16434.8646065
NA	0
NA	0
NA	1164.63018139
NA	345.143968178
NA	0
NA	1462.87720517
NA	274.462311179
NA	333.388203475
NA	0
NA	0
NA	0
NA	0
NA	0
NA	4200.81193818
NA	0
285780	103.652016858
NA	30912.5999675
NA	2251.01647463
NA	22947.5280185
NA	0
NA	791.229224051
NA	0
NA	3869.96904025
NA	0
NA	971.174331862
NA	981.017314956
NA	18956.6313204
79741	3215.11614926
NA	3447.79700137
NA	0
NA	3115.6773093
NA	346.516855879
NA	0
NA	885.308308618
NA	8567.14499893
NA	85603.6843154
NA	1372.96040296
NA	0
NA	0
NA	547.888915522
NA	1481.5363532
NA	0
NA	0
NA	0
NA	0
NA	18772.113146
NA	0
96459	155354.998878
NA	52478.5166073
NA	0
NA	430.83253001
NA	0
NA	0
NA	37621.5667562
NA	0
NA	0
NA	0
NA	1212.44728696
NA	921.84484199
NA	0
NA	0
NA	0
100131390	0
NA	8202.85664483
NA	13151.3190773
NA	1689.1551441
NA	0
NA	0
NA	2909.6305133
NA	756.200846945
NA	754.236688901
NA	0
NA	7396.19698806
NA	499.79539626
NA	0
NA	0
NA	0
NA	0
NA	0
NA	5608.21915674
NA	440.973614619
NA	1861.4174694
NA	0
NA	0
NA	3751.69412438
644186	36068.3923966
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	711.282609251
51192	290631.238168
NA	997.873282567
NA	0
NA	0
NA	597.492027216
NA	0
NA	21334.1234861
NA	0
NA	11446.5588782
NA	552.055371154
NA	0
NA	28578.8102156
NA	384.61076189
NA	648.172154524
NA	791.229224051
NA	496.377991841
NA	2986.5147373
NA	0
NA	31154.2502774
NA	1194.98405443
NA	540.746974352
NA	0
NA	631.263315711
NA	7641.6085586
NA	0
NA	2846.87377673
NA	0
NA	0
NA	1644.55329821
NA	11770.4002856
NA	0
NA	0
NA	0
NA	4193.22924515
NA	0
NA	2558.42401081
NA	0
NA	0
NA	0
NA	1022.4687508
NA	0
NA	2016.53559185
NA	0
51025	46548.7158358
NA	1643.10307484
NA	4896.81492794
NA	0
NA	754.236688901
NA	0
NA	547.200612865
NA	1071.51706726
NA	0
NA	0
NA	789.651355766
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	215.576187993
NA	0
NA	268497.330282
NA	972.258231786
NA	398.328018144
NA	2772.13484703
NA	0
NA	0
NA	815.677318053
NA	43524.6876738
NA	0
NA	6000.68812239
NA	141505.522953
NA	211.802425403
NA	0
NA	7817.95337149
NA	0
NA	2167.02332259
NA	287077.927318
NA	0
168448	0
NA	310.2362449
55714	75575.6616808
NA	0
NA	307.607124181
NA	3342.51654937
NA	0
NA	39161.4912003
NA	2144.16442678
NA	0
NA	0
NA	0
100130449	1525.95954524
NA	1129.31448769
NA	0
NA	733423.468414
NA	0
NA	784.813851964
NA	4609.22420995
NA	5478.88915522
NA	0
NA	0
NA	0
NA	0
NA	0
NA	5252.37177413
29092	151715.981158
NA	2399.84401014
NA	0
NA	602.450467276
NA	0
NA	12394.3163207
NA	0
NA	0
NA	0
NA	2397.36739093
NA	0
NA	14129.7667687
NA	2006.64620643
NA	1536.40806998
NA	0
NA	1414.19379169
NA	392.406925982
NA	324.086077262
NA	0
NA	1717.10258019
NA	0
NA	0
NA	834.428520767
NA	0
NA	0
NA	0
NA	0
NA	225.977529359
NA	0
NA	0
100505876	207000.08267
NA	0
NA	0
NA	1099.92850465
NA	0
NA	0
NA	255.842401081
NA	0
NA	737.007932048
NA	0
NA	444.007836738
NA	0
NA	1591.1294533
NA	344.461595761
100129278	47.3318867525
56903	0
NA	0
NA	0
NA	249.89769813
NA	0
NA	0
NA	859.115755109
NA	981.680612667
163033	115855.161375
NA	0
NA	0
NA	13199.1420558
NA	1430.44889274
NA	220.990201847
NA	43557.168784
NA	0
NA	0
NA	484.776502883
NA	31853.0315938
NA	0
NA	606.22364348
NA	0
23436	0
NA	0
NA	14950.9732668
NA	0
NA	0
NA	0
NA	5190.25529568
NA	22244.5168393
NA	7735.56276219
NA	0
